시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜
나주시,○○법인,한우,,,전라남도 나주시 왕곡면 덕산리,,,2023-01-20
나주시,○○법인,한우,,,전라남도 나주시 운곡동,,,2023-01-20
나주시,○○법인,돼지,,,전라남도 나주시 봉황면 황용리,,,2023-01-20
나주시,○○양계,종계/산란계,,,전라남도 나주시 세지면 교산리,,,2023-01-20
나주시,○○양계장,종계/산란계,,,전라남도 나주시 봉황면 장성리,,,2023-01-20
나주시,○○양계장,종계/산란계,,,전라남도 나주시 공산면 복용리,,,2023-01-20
나주시,○○양돈,돼지,,,전라남도 나주시 왕곡면 신원리,,,2023-01-20
나주시,○○양돈,돼지,,,전라남도 나주시 반남면 청송리,,,2023-01-20
나주시,○○오리,오리,,,전라남도 나주시 세지면 성산리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 세지면 동곡리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 공산면 복용리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 공산면 동촌리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 세지면 대산리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 세지면 죽동리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 다도면 도동리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 공산면 금곡리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 공산면 신곡리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 다시면 가운리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 왕곡면 월천리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 동강면 장동리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 다시면 영동리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 봉황면 신동리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 반남면 석천리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 공산면 가송리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 공산면 상방리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 동강면 인동리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 진포동,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 동강면 양지리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 산포면 내기리,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 관정동,,,2023-01-20
나주시,○○축사,한우,,,전라남도 나주시 왕곡면 본양리,,,2023-01-20
