시군명,농장명,상세구분,소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,사육두수(마리)
포천시,김○○,육계,13820,경기도 과천시 원주암길 32,경기도 과천시 주암동 104번지,127.0329459739,37.4566057788,30000
포천시,나○○,육계,12465,경기도 가평군 설악면 한서로23번길 24,경기도 가평군 설악면 신천리 125-2,127.4972001730,37.6764767781,200
포천시,남매농장,육계,11409,경기도 양주시 남면 감악산로83번길 393-25,경기도 양주시 남면 상수리 524번지,126.9795159900,37.8676109781,20000
포천시,남송농장,육계,13820,,경기도 과천시 주암동 산17,127.0305486468,37.4532186038,10000
포천시,너베기농장,육계,13821,,경기도 과천시 과천동 139-22,127.0083289804,37.4474372896,50000
포천시,노○○,육계,13826,,경기도 과천시 문원동 214,126.9999785074,37.4247140830,20000
포천시,노적농장,육계,13820,경기도 과천시 물사랑로 184-30,경기도 과천시 주암동 212-1,127.0259720155,37.4551026767,70000
포천시,농업회사법인 (주)서림축산,산란계,11101,경기도 포천시 관인면 윗찬물길 66,경기도 포천시 관인면 탄동리 392번지,127.2624515000,38.1547722000,
포천시,농업회사법인 세모에프앤씨(주),육계,15645,,경기도 안산시 단원구 대부북동 253-1(새방죽1길 100),126.5823521296,37.2454846698,5000
포천시,농업회사법인 인천축산 주식회사,육계,12409,경기도 가평군 가평읍 각담말길 143,경기도 가평군 가평읍 마장리 203,127.5156825885,37.8695868822,16000
포천시,농업회사법인 최연축산(주),산란계,11134,경기도 포천시 창수면 옥수로214번길 107,경기도 포천시 창수면 주원리 136번지 1호,127.1941624000,38.0083174000,
포천시,농업회사법인 치크월드 주식회사,산란계,11102,경기도 포천시 영북면 북원로248번길 56-2,경기도 포천시 영북면 자일리 1009번지 7호,127.2777638000,38.1216656000,
포천시,농업회사법인(주)에스앤마니커 일동지점,육계,15643,,경기도 안산시 단원구 대부동동 22(영전2길 40-22),126.6188757383,37.2441220458,70000
포천시,늘푸른농장,산란계,11124,경기도 포천시 화현면 봉화로 696-86,경기도 포천시 화현면 지현리 197번지 4호,127.2739319000,37.9113298000,
포천시,늘푸른농장,산란계,11118,,"경기도 포천시 일동면 사직리 353번지 3호 , 8, 9호",127.3511181000,37.9806057000,
포천시,늘푸른농장,산란계,11134,,경기도 포천시 창수면 주원리 55번지 8호,127.1949613000,38.0133973000,
포천시,능원농장,육계,17413,경기도 이천시 설성면 신암로105번길 112,경기도 이천시 설성면 신필리 257번지,127.5454333192,37.1330446004,4000
포천시,다랑골농장,산란계,11102,경기도 포천시 영북면 영북로238번길 165,경기도 포천시 영북면 자일리 494번지,127.2843693000,38.1015330000,
포천시,대명농장,육계,12463,경기도 가평군 설악면 한서로210번길 17-42,경기도 가평군 설악면 위곡리 801,127.5146897745,37.6680863455,70000
포천시,대붕농장,산란계,11152,경기도 포천시 군내면 반월산성로317번길 104-28,경기도 포천시 군내면 상성북리 242번지 1호,127.2384869000,37.8970002000,
포천시,대성농장,산란계,11102,경기도 포천시 영북면 호국로4350번길 136-87,경기도 포천시 영북면 자일리 51번지,127.3033945000,38.1091975000,
포천시,대성농장,산란계,11130,,경기도 포천시 영중면 거사리,127.2444063000,37.9757380000,
포천시,대성농장,산란계,11109,경기도 포천시 영북면 호국로3421번길 89,경기도 포천시 영북면 야미리 725번지,127.2606009000,38.0469838000,
포천시,대성농장,육계,13825,,경기도 과천시 문원동 501,126.9971098064,37.4135775482,50000
포천시,대정농장,육계,12409,경기도 가평군 가평읍 각담말길 127,경기도 가평군 가평읍 마장리 220-2,127.5154123418,37.8683087419,23000
포천시,대진농장,산란계,11102,경기도 포천시 영북면 호국로4232번길 19,경기도 포천시 영북면 자일리 447번지 6호,127.2854506000,38.1040259000,
포천시,대흥농장,산란계,11109,경기도 포천시 영북면 호국로3552번길 51-112,경기도 포천시 영북면 야미리 127번지,127.2768215000,38.0555868000,
포천시,대흥농장,육계,11489,경기도 양주시 부흥로 1896,경기도 양주시 광사동 182번지,127.0748947150,37.7917319424,12000
포천시,덕기농장,육계,13825,경기도 과천시 매봉로 49,경기도 과천시 문원동 938-1,126.9970534134,37.4124693074,52
포천시,동우영농조합법인,산란계,11102,,경기도 포천시 영북면 자일리,127.2865200000,38.1034287000,
포천시,두레,산란계,11109,경기도 포천시 영북면 호국로3497번길 94,경기도 포천시 영북면 야미리 727번지,127.2603997000,38.0480924000,
포천시,류씨농장,산란계,11102,경기도 포천시 영북면 영북로238번길 199,경기도 포천시 영북면 자일리 447번지 1호,127.2863984000,38.1044200000,
포천시,만세농장,산란계,11139,경기도 포천시 신북면 호국로 2445,경기도 포천시 신북면 만세교리 61번지 4호,127.2467925000,37.9642373000,
포천시,맑은햇살농장,산란계,11130,경기도 포천시 영중면 은잿말길 68-18,경기도 포천시 영중면 거사리 497번지 3호,127.2321026000,38.0048712000,
포천시,맑음농장,산란계,11110,경기도 포천시 이동면 금강로 5863,경기도 포천시 이동면 도평리 374번지 2호,127.3742497000,38.0557068000,
포천시,명산농장,육계,11448,경기도 양주시 칠봉산로227번길 75-34,경기도 양주시 봉양동 633번지,127.0744768469,37.8528071518,25000
포천시,명진농장,산란계,11102,경기도 포천시 영북면 북원로166번길 77-22,경기도 포천시 영북면 자일리 1010번지,127.2784520000,38.1227181000,
포천시,명진농장,육계,15653,,경기도 안산시 단원구 대부남동 964(고랫부리길 15-5),126.5648566105,37.2110380277,35000
포천시,무송양계,산란계,11134,경기도 포천시 창수면 옥수로298번길 70,경기도 포천시 창수면 주원리 83번지 1호,127.1918598000,38.0117627000,
포천시,무진축산,육계,13820,경기도 과천시 죽바위로 17,경기도 과천시 주암동 167-4,127.0303006264,37.4549125420,35000
포천시,문암농장,육계,11405,경기도 양주시 남면 삼일로 834,경기도 양주시 남면 입암리 229번지,126.9949357488,37.8880822733,30000
포천시,미래농장,산란계,11134,경기도 포천시 창수면 옥수로298번길 90,경기도 포천시 창수면 주원리 81번지 1호,127.1943777000,38.0122901000,
포천시,민농장,산란계,11128,경기도 포천시 영중면 호국로 2726-63,경기도 포천시 영중면 양문리 672번지,127.2468727000,37.9884899000,
포천시,믿음농장,산란계,11101,경기도 포천시 관인면 윗찬물길 379,경기도 포천시 관인면 냉정리 929번지 4호,127.2708730000,38.1333571000,
포천시,박○○,육계,12469,경기도 가평군 설악면 유명로 1090-246,경기도 가평군 설악면 천안리 3-4,127.4888898036,37.6362563835,20
포천시,박○○,육계,15645,,경기도 안산시 단원구 대부북동 253-5(새방죽1길 100),126.5823521296,37.2454846698,35000
포천시,백로주농장,육계,15651,,경기도 안산시 단원구 선감동 268-9,126.6385708223,37.2195140886,6000
포천시,버들농장,산란계,11102,경기도 포천시 영북면 영북로238번길 199,경기도 포천시 영북면 자일리 447번지 1호,127.2863984000,38.1044200000,
포천시,범수농장,육계,11516,,경기도 양주시 백석읍 가업리 235번지 1호,126.9760782773,37.7887867720,20000
포천시,보성농장,육계,15644,경기도 안산시 단원구 동주길 20,경기도 안산시 단원구 대부동동 650-12(동주길 20),126.6028202583,37.2346801899,8000
포천시,복골농장,육계,17412,,경기도 이천시 설성면 수산리 275번지,127.4987379093,37.1497921823,3500
포천시,봄율농장,육계,12463,경기도 가평군 설악면 한서로210번길 103,경기도 가평군 설악면 위곡리 461-2,127.5174162442,37.6607857290,80000
포천시,부엉농산,육계,15645,,경기도 안산시 단원구 대부북동 253-6(새방죽1길 100),126.5823521296,37.2454846698,80000
포천시,산마루농장,육계,12463,경기도 가평군 설악면 한서로 320-5,경기도 가평군 설악면 위곡리 636-2,127.5245589073,37.6725298795,20000
포천시,산마을농장,산란계,11108,경기도 포천시 영북면 방골길 512,경기도 포천시 영북면 대회산리 216번지,127.2303165000,38.0679743000,
포천시,삼삼농장,산란계,11112,,경기도 포천시 이동면 노곡리,127.3608667000,38.0192076000,
포천시,삼성농장,산란계,11128,경기도 포천시 영중면 먼재길 14,경기도 포천시 영중면 양문리 603번지,127.2492984000,37.9990165000,
포천시,삼성양계,산란계,11130,경기도 포천시 영중면 은잿말3길 39,경기도 포천시 영중면 거사리 937번지 1호,127.2264013000,37.9983776000,
포천시,삼우농장,산란계,11134,경기도 포천시 창수면 포천로2797번길 35,경기도 포천시 창수면 추동리 734번지 1호 외1필지(736-1),127.1666870000,37.9929533000,
포천시,삼호농장,육계,15642,경기도 안산시 단원구 당전길 39,경기도 안산시 단원구 대부동동 914(당전길 39),126.6005175284,37.2460073089,80000
포천시,상우축산,육계,11341,경기도 동두천시 삼육사로548번길 42,경기도 동두천시 상패동 1007,127.0123766316,37.9078576157,30000
포천시,상주농장,산란계,11102,경기도 포천시 영북면 영북로238번길 195,경기도 포천시 영북면 자일리 447번지 2호,127.2862263000,38.1041411000,
포천시,상지농장,육계,11424,경기도 양주시 광적면 부흥로230번길 262-46,경기도 양주시 광적면 비암리 96번지,126.9332775055,37.8022023875,2000
포천시,새마을농장,산란계,11128,,경기도 포천시 영중면 양문리 253번지,127.2513222000,37.9982105000,
포천시,새청농원,육계,12424,경기도 가평군 가평읍 달전천벚꽃길 173-29,경기도 가평군 가평읍 하색리 212,127.5003847255,37.8085963164,300
포천시,샘터농장,산란계,11112,경기도 포천시 이동면 성장로901번길 133,경기도 포천시 이동면 노곡리 725번지,127.3359497000,38.0192357000,
포천시,생수농장,육계,13815,,경기도 과천시 과천동 329-2,126.9984748217,37.4438243161,50000
포천시,서부농장,산란계,11102,경기도 포천시 영북면 호국로 4266,경기도 포천시 영북면 자일리 539번지 2호,127.2855383000,38.1060887000,
포천시,서부축산,산란계,11109,경기도 포천시 영북면 호국로 3416-18,경기도 포천시 영북면 야미리 416번지 1호 외 6필지,127.2689324000,38.0417039000,
포천시,서울농장,산란계,11109,경기도 포천시 영북면 호국로3421번길 40,경기도 포천시 영북면 야미리 458번지,127.2644045000,38.0433718000,
포천시,석봉농원,산란계,11112,경기도 포천시 이동면 새낭로420번길 30-17,경기도 포천시 이동면 노곡리 744번지 1호,127.3324755000,38.0164887000,
포천시,선달농원,육계,12464,경기도 가평군 설악면 한서로156번길 93,경기도 가평군 설악면 창의리 270-4,127.5038938975,37.6621683454,4000
포천시,선돌농장,육계,12463,경기도 가평군 설악면 한서로210번길 187,경기도 가평군 설악면 위곡리 376-1,127.5171965994,37.6535880187,0
포천시,선진농장,산란계,11121,경기도 포천시 일동면 영일로534번길 95,경기도 포천시 일동면 길명리 665번지,127.2726218000,37.9231349000,
포천시,섭섭이농장,육계,17405,,경기도 이천시 부발읍 가산리 427번지 54호,127.5046764857,37.2494751583,2000
포천시,성구농장,산란계,11127,경기도 포천시 영중면 호국로 3369,경기도 포천시 영중면 성동리 372번지 2호,127.2628726000,38.0386184000,
포천시,성지농원,산란계,11102,경기도 포천시 영북면 영북로238번길 169,경기도 포천시 영북면 자일리 496번지 외2필지,127.2850331000,38.1021980000,
포천시,송도농장,육계,12731,경기도 광주시 초월읍 동막골길256번길 8,경기도 광주시 초월읍 학동리 88,127.3403568932,37.3888951156,20000
포천시,송림축산,산란계,11185,경기도 포천시 소흘읍 한성2길 51,경기도 포천시 소흘읍 고모리 23번지,127.1755243000,37.8045380000,
포천시,송이축산,산란계,11114,,경기도 포천시 일동면 사직리 865번지 1호 외2필지,127.3341141000,37.9985200000,
포천시,송일농장,산란계,11114,경기도 포천시 일동면 사당말1길 167,경기도 포천시 일동면 사직리 860번지 외6필지,127.3342903000,37.9971861000,
포천시,송일양계,산란계,11160,,경기도 포천시 선단동 825번지,127.1480541000,37.8613343000,
포천시,수용농장,산란계,11102,경기도 포천시 영북면 호국로4232번길 45-7,경기도 포천시 영북면 자일리 448번지,127.2879763000,38.1026414000,
포천시,수원농장,산란계,11102,경기도 포천시 영북면 호국로 4361-81,경기도 포천시 영북면 자일리 357번지,127.2883965000,38.1139466000,
포천시,승일농장,산란계,11118,,경기도 포천시 일동면 화대리 46번지,127.3514191000,37.9527755000,
포천시,승진농장,육계,15645,,경기도 안산시 단원구 대부북동 253(새방죽1길 40),126.5823521296,37.2454846698,8000
포천시,승천농장,산란계,11134,경기도 포천시 창수면 옥수로 381,경기도 포천시 창수면 주원리 488번지,127.1810235000,38.0134553000,
포천시,승호농장,산란계,11134,경기도 포천시 창수면 옥수로 381,"경기도 포천시 창수면 주원리 488번지 외2(489, 489-1)",127.1810235000,38.0134553000,
포천시,시온농장,육계,12456,경기도 가평군 청평면 호반로 1233,경기도 가평군 청평면 고성리 438-6,127.5008311874,37.7160224097,54
포천시,신일농장,육계,13819,,경기도 과천시 주암동 59,127.0340792458,37.4639396192,30000
포천시,신진농장,산란계,11121,경기도 포천시 일동면 영일로534번길 95,경기도 포천시 일동면 길명리 665번지,127.2726218000,37.9231349000,
포천시,신촌농장,산란계,11102,경기도 포천시 영북면 북원로248번길 50-42,경기도 포천시 영북면 자일리 991번지 8호,127.2760929000,38.1200569000,
포천시,신호농장,산란계,11133,경기도 포천시 창수면 방골길 245,경기도 포천시 창수면 운산리 36번지,127.2153278000,38.0510383000,
포천시,쌍봉농장,육계,11119,경기도 포천시 일동면 화동로888번길 28-11,경기도 포천시 일동면 기산리 681번지,127.3132071000,37.9406930000,25000
포천시,아라리농장,산란계,11185,경기도 포천시 소흘읍 한성길 154-21,경기도 포천시 소흘읍 고모리 910번지,127.1664405000,37.8046230000,
포천시,약수농장,육계,11427,경기도 양주시 은현면 은현로 73-84,경기도 양주시 은현면 선암리 342번지 32호,127.0219883587,37.8765760616,20000
포천시,양문농장,산란계,11130,,경기도 포천시 영중면 거사리 936번지,127.2275967000,37.9983753000,
포천시,엄마축산,육계,12807,,경기도 광주시 초월읍 산이리 65-39,127.3107270485,37.3586209576,20000
포천시,에그스토리,산란계,11102,경기도 포천시 영북면 호국로4166번길 9-15,경기도 포천시 영북면 자일리 482번지,127.2811792000,38.0990811000,
포천시,에그존,산란계,11185,경기도 포천시 소흘읍 한성2길 41,"경기도 포천시 소흘읍 고모리 77번지 1호 외2필지(78,79-2)",127.1747188000,37.8048185000,
포천시,여주농장,산란계,11134,경기도 포천시 창수면 옥수로262번길 65,경기도 포천시 창수면 주원리 140번지 3호,127.1947196000,38.0036768000,
포천시,연화농장,육계,11503,경기도 양주시 백석읍 연곡로 30,경기도 양주시 백석읍 오산리 704번지 1호,126.9695542392,37.8057229183,35000
포천시,영농조합법인 자연농산,산란계,11107,경기도 포천시 영북면 호국로3791번길 74-37,경기도 포천시 영북면 문암리 359번지 2호 외1필지(359-5),127.2639550000,38.0739765000,
포천시,영재농장,육계,15653,경기도 안산시 단원구 장불길 37,경기도 안산시 단원구 대부남동 559-56(장불길 37),126.5592143352,37.2011237099,40000
포천시,영화농장,육계,12769,경기도 광주시 직동로 49,경기도 광주시 직동 56-3,127.1973491460,37.4000288271,900
포천시,영화농장,육계,11304,경기도 동두천시 안흥로 46-25,경기도 동두천시 안흥동 49,127.0431460077,37.9280499380,40000
포천시,영훈농장,육계,13820,경기도 과천시 말두레로 173-4,경기도 과천시 주암동 385-1,127.0202184973,37.4517158990,60000
포천시,영훈농장,육계,12464,경기도 가평군 설악면 한서로156번길 23-22,경기도 가평군 설악면 창의리 156-1,127.5080789886,37.6676463455,25000
포천시,영흥농장,산란계,11102,,경기도 포천시 영북면 자일리 342번지 2호,127.2898111000,38.1141143000,
포천시,영흥농장2,산란계,11102,경기도 포천시 영북면 호국로 4361-53,경기도 포천시 영북면 자일리 342번지 3호,127.2893668000,38.1142235000,
포천시,영흥농장3,산란계,11102,,경기도 포천시 영북면 자일리 475번지 4호,127.2839296000,38.0998313000,
포천시,예린농장,육계,12726,경기도 광주시 곤지암읍 만삼로 9-51,경기도 광주시 곤지암읍 유사리 355-4,127.4067385164,37.3733699665,15000
포천시,예산농장,산란계,11162,,경기도 포천시 선단동 10번지,127.1714983000,37.8566453000,
포천시,예선농장,산란계,11102,경기도 포천시 영북면 호국로 4186-33,경기도 포천시 영북면 자일리 490번지 3호,127.2832359000,38.1003105000,
포천시,예천농장,육계,12459,경기도 가평군 설악면 용문천길 70,경기도 가평군 설악면 회곡리 16,127.4691450690,37.6873574620,30
포천시,오뚜기농장,육계,11100,경기도 포천시 관인면 창동로1071번길 91,경기도 포천시 관인면 중리 176번지 1호,127.2068244000,38.1110805000,80
포천시,오성농장,산란계,11109,경기도 포천시 영북면 호국로3552번길 9,경기도 포천시 영북면 야미리 277번지 4호,127.2715165000,38.0536981000,
포천시,우리농장,육계,13827,경기도 과천시 윗배랭이길 8,경기도 과천시 문원동 180,127.0058306375,37.4257772678,25500
포천시,우리사료부속농장,산란계,11134,경기도 포천시 창수면 포천로 2624,경기도 포천시 창수면 추동리 216번지 3호,127.1844963000,37.9809900000,
포천시,우리영농조합법인,산란계,11134,경기도 포천시 창수면 옥수로 383,경기도 포천시 창수면 주원리 486번지,127.1804106000,38.0142580000,
포천시,욱별농장,육계,12424,경기도 가평군 가평읍 달전천벚꽃길 201,경기도 가평군 가평읍 하색리 191-5,127.4980801325,37.8069843387,2000
포천시,원일농장,육계,15644,경기도 안산시 단원구 솔따배기길 125-3,경기도 안산시 단원구 대부동동 596-1(솔따배기길 125-3),126.6015440622,37.2394603284,50000
포천시,원천농장,산란계,11137,경기도 포천시 신북면 간자동길 113,경기도 포천시 신북면 삼정리 228번지,127.1468065000,37.9676274000,
포천시,월산농장,산란계,11130,경기도 포천시 영중면 은잿말길 187,경기도 포천시 영중면 영송리 174번지,127.2206824000,38.0009829000,
포천시,웰빙농장,산란계,11109,경기도 포천시 영북면 호국로3421번길 87-17,경기도 포천시 영북면 야미리 744번지,127.2595400000,38.0465897000,
포천시,유○○,육계,15649,경기도 안산시 단원구 수영목길 27-1,경기도 안산시 단원구 대부남동 110-1(수영목길 27-1),126.5933212369,37.2199609517,20000
포천시,유진농장,육계,11426,,경기도 양주시 은현면 하패리 243번지 1호,127.0376193854,37.8821312561,22000
포천시,육계농장,육계,12440,경기도 가평군 상면 물골길 366,경기도 가평군 상면 봉수리 94-2,127.2958775075,37.8478696724,65000
포천시,윤○○,육계,11426,경기도 양주시 은현면 화합로788번길 190,경기도 양주시 은현면 운암리 516번지 2호,127.0120187752,37.8644686746,20000
포천시,은현농장,육계,12409,경기도 가평군 가평읍 각담말길 134-17,경기도 가평군 가평읍 마장리 222,127.5159087526,37.8677840421,70000
포천시,은혜농장,육계,13820,,경기도 과천시 주암동 343-2,127.0229987550,37.4520217989,25000
포천시,은호농장,산란계,11127,경기도 포천시 영중면 호국로 3341-28,"경기도 포천시 영중면 성동리 373번지 외3필지(377-5,-6,-23)",127.2616255000,38.0370626000,
포천시,이○○,육계,12469,경기도 가평군 설악면 유명로 1108-30,경기도 가평군 설악면 천안리 156-2,127.4822784619,37.6370312304,80
포천시,이○○,육계,12472,경기도 가평군 설악면 양방가루재길 37-6,경기도 가평군 설악면 방일리 81-1,127.4959181308,37.6265959150,30
포천시,인천농장,산란계,11102,,경기도 포천시 영북면 자일리 453번지,127.2887573000,38.1011981000,
포천시,일동농장,육계,15406,,경기도 안산시 단원구 신길동 539-2(죽재길106-34),126.7717242535,37.3328644200,20000
포천시,임○○,육계,12416,경기도 가평군 가평읍 석봉로3번길 160-58,경기도 가평군 가평읍 대곡리 594,127.4939184179,37.8267052314,5000
포천시,임○○,육계,12472,경기도 가평군 설악면 양방가루재길 89-31,경기도 가평군 설악면 방일리 13-4,127.4985308990,37.6311168219,34
포천시,자산도농장,육계,15653,,경기도 안산시 단원구 대부남동 485-5(대남로 407),126.5694403438,37.2132353819,30000
포천시,자일농장,산란계,11102,,경기도 포천시 영북면 자일리 539번지 6호,127.2853450000,38.1062243000,
포천시,자일농장,산란계,11102,경기도 포천시 영북면 호국로4350번길 21-26,"경기도 포천시 영북면 자일리 334번지 외5필지(211-1,-2)",127.2952859000,38.1144702000,
포천시,자일농장,육계,12463,경기도 가평군 설악면 음동길 9,경기도 가평군 설악면 위곡리 894-2,127.5160014766,37.6561159112,100
포천시,장군농장,육계,11475,,경기도 양주시 율정동 78번지 2호,127.1053452188,37.8174494258,18000
포천시,정○○,육계,13820,,경기도 과천시 주암동 401-1,127.0211674815,37.4503011849,10000
포천시,정원농장,육계,11510,경기도 양주시 백석읍 중앙로 159-19,경기도 양주시 백석읍 복지리 188번지 2호,126.9943216235,37.7921140109,13000
포천시,정원축산,육계,11427,경기도 양주시 은현면 화합로941번길 62-18,경기도 양주시 은현면 선암리 76번지 1호,127.0293491466,37.8641056810,55000
포천시,정축산,육계,12463,경기도 가평군 설악면 한서로 213-30,경기도 가평군 설악면 위곡리 728,127.5126644790,37.6702574150,0
포천시,제일농장,산란계,11107,경기도 포천시 영북면 방골길 954-53,경기도 포천시 영북면 문암리 338번지,127.2657950000,38.0754229000,
포천시,제일농장2,산란계,11107,경기도 포천시 영북면 방골길 954-17,경기도 포천시 영북면 문암리 324번지 4호,127.2655977000,38.0776125000,
포천시,제주농장,산란계,11134,경기도 포천시 창수면 포천로 2624,경기도 포천시 창수면 추동리 216번지 3호,127.1844963000,37.9809900000,
포천시,조○○,육계,12472,경기도 가평군 설악면 평촌길 136,경기도 가평군 설악면 방일리 605,127.4983335348,37.6116207496,60
포천시,조대박농장,육계,12409,경기도 가평군 가평읍 각담말길 151-32,경기도 가평군 가평읍 마장리 209-2,127.5143860283,37.8694483734,300
포천시,종복농장,산란계,11185,경기도 포천시 소흘읍 한성2길 51,경기도 포천시 소흘읍 고모리 79번지 3호,127.1751383000,37.8045656000,
포천시,주영농장,육계,13546,경기도 성남시 분당구 벌장투리로24번길 15-23,경기도 성남시 분당구 대장동 366,127.0614683605,37.3637553368,16000
포천시,주은농장,육계,11304,경기도 동두천시 안흥로 107-98,경기도 동두천시 안흥동 233-3,127.0397872898,37.9212940807,50000
포천시,죽산농장,육계,13813,,경기도 과천시 과천동 475,126.9944397529,37.4513564668,30000
포천시,준영축산,육계,15399,경기도 안산시 단원구 노송길 38-15,경기도 안산시 단원구 신길동 37-2(노송길 38-15),126.7820000038,37.3379747934,40000
포천시,중앙농장,산란계,11109,,경기도 포천시 영북면 야미리,127.2672894000,38.0473293000,
포천시,지원농장,산란계,11134,경기도 포천시 창수면 옥수로214번길 116,경기도 포천시 창수면 주원리 27번지 3호,127.1955261000,38.0072882000,
포천시,지훈농장,산란계,11130,경기도 포천시 영중면 은잿말길 196-19,경기도 포천시 영중면 영송리 188번지 8호,127.2218472000,38.0021520000,
포천시,창암농장,산란계,11134,경기도 포천시 창수면 옥수로 379,경기도 포천시 창수면 주원리 483번지,127.1819914000,38.0134538000,
포천시,청계농장,육계,13826,경기도 과천시 사기막1길 4,경기도 과천시 문원동 324-3,126.9986118059,37.4195783121,140000
포천시,초가농장,육계,13825,경기도 과천시 매봉로 45,경기도 과천시 문원동 937-1,126.9965903039,37.4123341326,30000
포천시,초원농장,육계,17405,,경기도 이천시 부발읍 가산리 427번지 101호,127.5058758039,37.2501638572,10000
포천시,최○○,육계,15645,,경기도 안산시 단원구 대부북동 253-2(새방죽1길 100),126.5823521296,37.2454846698,30000
포천시,축산(육계),육계,15643,경기도 안산시 단원구 대부황금로 659-32,경기도 안산시 단원구 대부동동 79-29(대부황금로 659-32),126.6199621870,37.2343223817,30000
포천시,칠곡농장,산란계,11164,경기도 포천시 가산면 마현길 49-22,경기도 포천시 가산면 마산리 72번지 3호,127.1868084000,37.8400000000,
포천시,파주농장,육계,13813,경기도 과천시 양지마을로 8,경기도 과천시 과천동 538-12,126.9953102527,37.4485183731,30000
포천시,포천농장,산란계,11130,경기도 포천시 영중면 은잿말길 68-18,경기도 포천시 영중면 거사리 489번지,127.2332410000,38.0048149000,
포천시,포천농장,육계,12408,경기도 가평군 가평읍 아랫마장길 29-37,경기도 가평군 가평읍 승안리 93-20,127.5011643221,37.8434862142,1000
포천시,포천종계장,산란계,11167,경기도 포천시 가산면 마현3길 86-71,경기도 포천시 가산면 금현리 950번지,127.1900528000,37.8336433000,
포천시,푸른농장,육계,13821,경기도 과천시 광창로 24,경기도 과천시 과천동 139-13,127.0081708054,37.4479688875,20000
포천시,푸른솔농장,육계,13816,경기도 과천시 경마공원대로 90-17,경기도 과천시 과천동 210-11,127.0053341151,37.4434099125,60000
포천시,풍산농장,산란계,11107,,경기도 포천시 영북면 문암리 253번지 4호,127.2722833000,38.0794802000,
포천시,풍원농장,산란계,11136,경기도 포천시 신북면 포천로2721번길 143,경기도 포천시 신북면 고일리 205번지,127.1742437000,37.9772936000,
포천시,하늘농장,산란계,11185,경기도 포천시 소흘읍 한성2길 39,경기도 포천시 소흘읍 고모리 77번지 외1필지(79-1),127.1742534000,37.8049002000,
포천시,하늘농장,산란계,11109,경기도 포천시 영북면 호국로3497번길 79,경기도 포천시 영북면 야미리 723번지 2호,127.2624023000,38.0473943000,
포천시,하성농장,산란계,11185,경기도 포천시 소흘읍 한성2길 17,경기도 포천시 소흘읍 고모리 75번지 1호 외1필지(75-2),127.1738329000,37.8047297000,
포천시,하성양계장,산란계,11109,경기도 포천시 영북면 호국로3421번길 43,경기도 포천시 영북면 야미리 452번지,127.2634600000,38.0436712000,
포천시,학선농장,육계,13819,,경기도 과천시 주암동 59,127.0340792458,37.4639396192,60000
포천시,한내농장,육계,13813,경기도 과천시 무네미길 36,경기도 과천시 과천동 443,126.9987794853,37.4519693779,24000
포천시,한미농장,육계,13828,,경기도 과천시 문원동 50,127.0019782272,37.4191098631,35000
포천시,한빛농장,산란계,11139,경기도 포천시 신북면 호국로 2445,경기도 포천시 신북면 만세교리 61번지 4호,127.2467925000,37.9642373000,
포천시,한일농원,산란계,11101,,경기도 포천시 관인면 사정리 산 248번지,127.2522825000,38.1336413000,
포천시,한일농장,육계,17343,,경기도 이천시 대월면 대흥리 182번지 4호,127.4810484171,37.2292548176,120000
포천시,해당없음,산란계,11109,경기도 포천시 영북면 호국로3421번길 56,경기도 포천시 영북면 야미리 459번지,127.2637018000,38.0444004000,
포천시,해오름양계포천농장,산란계,11113,경기도 포천시 이동면 화동로1908번길 44-207,경기도 포천시 이동면 연곡리 77번지 외1필지(76-1),127.3833108000,38.0144614000,
포천시,햇빛농장,산란계,11137,경기도 포천시 신북면 탑신로 1181,경기도 포천시 신북면 금동리 455번지 4호,127.1256173000,37.9474618000,
포천시,햇빛농장,육계,12470,경기도 가평군 설악면 엄소속골길 43-12,경기도 가평군 설악면 엄소리 399,127.4835593940,37.6494502992,5000
포천시,현숙농장,산란계,11101,경기도 포천시 관인면 윗찬물길 379,경기도 포천시 관인면 냉정리 929번지 4호,127.2708730000,38.1333571000,
포천시,협동농장,산란계,11139,경기도 포천시 신북면 호국로 2446-20,경기도 포천시 신북면 만세교리 203번지 3호,127.2470948000,37.9627412000,
포천시,혜옥농장,육계,11494,경기도 양주시 만송로367번길 115,경기도 양주시 만송동 210번지,127.0938138291,37.7956740227,10000
포천시,홍문화농장,육계,12464,경기도 가평군 설악면 한서로156번길 101-170,경기도 가평군 설악면 창의리 285-2,127.5036116810,37.6606469220,60
포천시,화순농장,산란계,11112,경기도 포천시 이동면 성장로 740,경기도 포천시 이동면 노곡리 1225번지 7호,127.3212548000,38.0050691000,
포천시,화현농장,육계,12409,경기도 가평군 가평읍 각담말길 115-10,경기도 가평군 가평읍 마장리 228-1,127.5146837118,37.8681227164,1200
포천시,화현농장,육계,13820,,경기도 과천시 주암동 386,127.0200036739,37.4513014700,25000
포천시,화현농장,육계,12735,경기도 광주시 초월읍 무들로8번길 28-9,경기도 광주시 초월읍 대쌍령리 53,127.2935885075,37.3838925917,30000
포천시,흥산축산,산란계,11108,,경기도 포천시 영북면 대회산리 산 216번지,127.2296123000,38.0761108000,
포천시,흥연농장,육계,15398,,경기도 안산시 단원구 신길동 216-411(터진목길 120-5),126.7681897116,37.3410026485,39000
