시군명,농장명,축종명,상세구분,사육두수(마리),소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자,비고
평택시,박주철,닭,육계,80000,17927,경기도 평택시 오성면 신4리길 42-10,경기도 평택시 오성면 신리 68-7,37.0045499000,127.0223410000,20181130,
평택시,박흥수,닭,육계,50000,17927,경기도 평택시 오성면 창내뜰길 184-4,경기도 평택시 오성면 창내리 367-3번지,36.9872415000,127.0138448000,20181130,
평택시,배상기,닭,육계,50000,17738,경기도 평택시 장안외길 72-51,경기도 평택시 장안동 609-1번지,37.0601536000,127.0867786000,20181130,
평택시,백형삼,닭,육계,65000,17963,경기도 평택시 포승읍 이대원로 231,경기도 평택시 포승읍 희곡리 7-2번지,36.9652407000,126.8747229000,20181130,
평택시,송근섭,닭,산란계,60000,17946,,경기도 평택시 현덕면 화양리 45-7,36.9705498000,126.9166917000,20181130,
평택시,신상우,닭,닭,24000,17814,경기도 평택시 포승읍 원석정용소길 98-19,경기도 평택시 포승읍 석정리 592번지,36.9961832000,126.8923867000,20181130,
평택시,안도원,닭,산란계,60000,18001,,경기도 평택시 팽성읍 대사리 산 10번지,36.9434702000,127.0791964000,20181130,
평택시,안병전,닭,토종닭,60000,17796,경기도 평택시 청북읍 원율북로 179,경기도 평택시 청북읍 한산리 228-20,37.0667015000,126.9669344000,20181130,
평택시,안서운,닭,육계,50000,17814,경기도 평택시 포승읍 원석정용소길 75-17,경기도 평택시 포승읍 석정리 580-1번지,36.9974329000,126.8894416000,20181130,
평택시,양윤희,닭,산란계,68500,17813,경기도 평택시 포승읍 외원길 33-93,경기도 평택시 포승읍 홍원리 82-8번지,37.0187962000,126.8883535000,20181130,
평택시,오인근,닭,토종닭,1000,17929,경기도 평택시 안중읍 삼정길 134-345,경기도 평택시 안중읍 삼정리 384-8번지,36.9717487000,126.9729086000,20181130,
평택시,원유용,닭,육계,20000,17924,경기도 평택시 고덕면 효학길 131-27,경기도 평택시 고덕면 궁리 518-8번지,37.0137125000,127.0289840000,20181130,
평택시,유귀섭,닭,육계,30000,17700,경기도 평택시 서탄면 서탄1로 261,경기도 평택시 서탄면 마두리 109-2번지,37.1126694000,127.0124227000,20181130,
평택시,유해정,닭,산란계,171000,17793,경기도 평택시 청북읍 백봉길 372-52,경기도 평택시 청북읍 어연리 462-15번지,37.0459280000,126.9928999000,20181130,
평택시,윤경숙,닭,육계,40000,17878,경기도 평택시 평남로 576-37,경기도 평택시 합정동 242-1번지,36.9805775000,127.1022018000,20181130,
평택시,이명숙,닭,산란계,55000,17815,,경기도 평택시 안중읍 성해리 80번지,,,20181130,
평택시,이명옥,오리,,10000,17814,,경기도 평택시 포승읍 석정리 산 165번지 4호,36.9951252000,126.8884115000,20181130,
평택시,이범식,기러기,,1000,17961,경기도 평택시 포승읍 재촌안길 7-37,경기도 평택시 포승읍 내기리 445번지,36.9736075000,126.8631079000,20181130,
평택시,이수원,닭,육계,50000,17818,경기도 평택시 오성면 양교길 148-24,경기도 평택시 오성면 양교리 814-1번지,37.0249888000,126.9595145000,20181130,
평택시,이윤갑,닭,산란계,18000,17926,경기도 평택시 오성면 숙성3길 28-66,경기도 평택시 오성면 숙성리 715-20번지,36.9987166000,126.9684830000,20181130,
평택시,이윤익,닭,닭,35000,17964,경기도 평택시 포승읍 한유지길 71-9,경기도 평택시 포승읍 도곡리 8-2번지,36.9917147000,126.8751953000,20181130,
평택시,이인자,닭,육계,3200,17963,경기도 평택시 포승읍 충열길 14-11,경기도 평택시 포승읍 희곡리 46-4번지,36.9691022000,126.8709657000,20181130,
평택시,이종삼,닭,산란계,100000,17794,경기도 평택시 청북읍 청북중앙로 661-23,경기도 평택시 청북읍 고잔리 1659-4,37.0638465000,126.8949421000,20181130,
평택시,이종원,닭,산란계,50000,17704,경기도 평택시 서탄면 수월암리 산49-6,경기도 평택시 서탄면 수월암리 산49-6,37.1280250000,127.0353880000,20181130,
평택시,임강빈,닭,산란계,58000,17814,경기도 평택시 포승읍 새원길 99,경기도 평택시 포승읍 석정리 465번지,37.0034930000,126.8852420000,20181130,
평택시,임재수,닭,산란계,60000,17814,경기도 평택시 포승읍 석정로 218-17,경기도 평택시 포승읍 석정리 477-2번지,36.9997432000,126.8838547000,20181130,
평택시,장혁수,닭,오리,13000,17789,경기도 평택시 고덕면 용소금각로 364,경기도 평택시 고덕면 문곡리 822-1번지,37.0723476000,127.0015888000,20181130,
평택시,정규경,닭,육계,80000,17790,경기도 평택시 청북읍 율북로 232-31,경기도 평택시 청북읍 율북리 160-1번지,37.0689319000,126.9904568000,20181130,
평택시,정봉수,닭,육계,60000,17814,경기도 평택시 포승읍 석정로 58-52,경기도 평택시 포승읍 석정리 1205-4번지,36.9876309000,126.8819416000,20181130,
평택시,정재엽,닭,육계,70000,17927,경기도 평택시 오성면 창내뜰길 184-5,경기도 평택시 오성면 창내리 367-4번지,36.9867999000,127.0138448000,20181130,
평택시,정찬붕,닭,육계,90000,17927,경기도 평택시 오성면 창내뜰길 184,경기도 평택시 오성면 창내리 133-35번지,36.9890796000,127.0138676000,20181130,
평택시,정학재,닭,산란계,35000,17925,경기도 평택시 오성면 길음1길 21-3,경기도 평택시 오성면 길음리 280-14번지,36.9894894000,126.9677346000,20181130,
평택시,정회정,닭,육계,35000,17705,경기도 평택시 진위면 야막길 46-62,경기도 평택시 진위면 야막리 118-3번지,37.1275861000,127.0608132000,20181130,
평택시,조동현,닭,육계,60000,17925,경기도 평택시 오성면 길음3길 73-32,경기도 평택시 오성면 길음리 206,36.9807483000,126.9652115000,20181130,
평택시,조성우,닭,산란계,25500,17876,경기도 평택시 월곡길 104-45,경기도 평택시 월곡동 273-1번지,37.0197700000,127.1420776000,20181130,
평택시,조이종,닭,육계,40000,17821,경기도 평택시 고덕면 방축3길 85,경기도 평택시 고덕면 방축리 271번지,37.0209343000,127.0453706000,20181130,
평택시,최완희,닭,토종닭,30000,17800,경기도 평택시 청북읍 청북서로 60-19,경기도 평택시 청북읍 삼계리 430,37.0439604000,126.9057727000,20181130,
평택시,최칠용,닭,육계,30000,17703,경기도 평택시 서탄면 수월암4길 82-17,경기도 평택시 서탄면 수월암리 302번지,37.1288940000,127.0326133000,20181130,
평택시,한우진,닭,닭,68000,17794,경기도 평택시 청북읍 청북중앙로 669-64,경기도 평택시 청북읍 고잔리 1647번지,37.0696458000,126.9011859000,20181130,
평택시,한우진,닭,산란계,68000,17821,경기도 평택시 고덕면 고덕로 36-55,경기도 평택시 고덕면 해창리 154-1번지,37.0250489000,127.0240431000,20181130,
평택시,허근무,닭,육계,15000,17701,경기도 평택시 서탄면 서탄2로 29,경기도 평택시 서탄면 마두리 53번지,37.1103160000,127.0252819000,20181130,
평택시,황승준,닭,산란계,150000,17794,경기도 평택시 청북읍 청북중앙로 681-25,경기도 평택시 청북읍 고잔리 1661-4번지,37.0647855000,126.8970434000,20181130,
평택시,황중식,닭,산란계,44800,17794,경기도 평택시 청북읍 원목길 53,경기도 평택시 청북읍 고잔리 103-6번지,37.0577749000,126.8966821000,20181130,
포천시,-,닭,산란계,50000,11109,경기도 포천시 영북면 호국로3421번길 56,경기도 포천시 영북면 야미리 459번지,38.0444004000,127.2637018000,20181129,
포천시,-,닭,산란계,25000,11102,경기도 포천시 영북면 호국로4350번길 21-26,경기도 포천시 영북면 자일리 334번지,38.1144702000,127.2952859000,20181129,
포천시,-,닭,산란계,17500,11127,경기도 포천시 영중면 호국로 3369,경기도 포천시 영중면 성동리 359번지,38.0384826000,127.2631796000,20181129,
포천시,-,닭,육계,35000,11131,경기도 포천시 영중면 물안길 53,경기도 포천시 영중면 금주리 508번지 ((508)),37.9707381000,127.2612901000,20181129,
포천시,-,닭,육계,80,11188,경기도 포천시 내촌면 금강로2753번길 22-8,경기도 포천시 내촌면 소학리 172번지,37.8131516000,127.2551299000,20181129,
포천시,-,닭,육계,20,11102,경기도 포천시 영북면 호국로4350번길 154-151,경기도 포천시 영북면 자일리 5번지,38.1075255000,127.3089745000,20181129,
포천시,-,닭,육계,40,11121,경기도 포천시 일동면 정자골1길 86-93,경기도 포천시 일동면 길명리 107-5번지,37.9269127000,127.2904356000,20181129,
포천시,-,닭,육계,200,11136,경기도 포천시 신북면 삼성당4길 92-74,경기도 포천시 신북면 삼성당리 27번지,37.9607676000,127.2148855000,20181129,
포천시,-,닭,육계,34,11121,,경기도 포천시 일동면 길명리 691번지 1호,37.9302996000,127.2716015000,20181129,
포천시,-,닭,육계,25000,11164,경기도 포천시 가산면 마정로 57,경기도 포천시 가산면 마산리 308번지,37.8381693000,127.1821121000,20181129,
포천시,-,닭,육계,10000,11134,경기도 포천시 창수면 포천로2811번길 66,경기도 포천시 창수면 추동리 564번지,37.9981519000,127.1664367000,20181129,
포천시,-,닭,육계,30,11190,경기도 포천시 내촌면 작은넙고개길 77,경기도 포천시 내촌면 진목리 324-1번지,37.8091169000,127.2079443000,20181129,
포천시,-,닭,육계,20000,11113,경기도 포천시 이동면 화동로 1824-22,경기도 포천시 이동면 연곡리 798-2번지,38.0103724000,127.3687489000,20181129,
포천시,-,닭,육계,60,11183,경기도 포천시 소흘읍 소흘로 73,경기도 포천시 소흘읍 무봉리 235-13번지,37.8098656000,127.1388118000,20181129,
포천시,-,닭,육계,20000,11121,경기도 포천시 일동면 영일로534번길 75,경기도 포천시 일동면 길명리 668-1번지,37.9252712000,127.2721519000,20181129,
포천시,-,닭,육계,5000,11130,,경기도 포천시 영중면 영송리 165번지 1호,38.0032307000,127.2231256000,20181129,
포천시,153농장,닭,육계,25000,11111,경기도 포천시 이동면 성장로 1200,경기도 포천시 이동면 장암리 375번지,38.0247104000,127.3614173000,20181129,
포천시,LA농장,닭,육계,1000,11189,경기도 포천시 내촌면 소리개길 97,경기도 포천시 내촌면 내리 산6번지,37.7812028000,127.2383232000,20181129,
포천시,가나안농장,닭,육계,15000,11128,경기도 포천시 영중면 호국로 2908-67,경기도 포천시 영중면 양문리 569번지,38.0014542000,127.2510941000,20181129,
포천시,가농바이오(주),닭,산란계,246230,11166,경기도 포천시 가산면 마금길 151,경기도 포천시 가산면 우금리 618-6번지,37.8386205000,127.2092415000,20181129,
포천시,가람농장,닭,육계,35000,11167,경기도 포천시 가산면 정교2길 28-2,경기도 포천시 가산면 정교리 381번지,37.8181742000,127.1721376000,20181129,
포천시,가온농장,닭,산란계,264600,11134,경기도 포천시 창수면 가영로535번길 225,경기도 포천시 창수면 주원리 64번지,38.0141259000,127.1901008000,20181129,
포천시,가온농장,닭,산란계,270000,11134,경기도 포천시 창수면 가영로535번길 215,경기도 포천시 창수면 주원리 61-1번지,38.0143757000,127.1916274000,20181129,
포천시,감천종계(본농장),닭,산란계,30000,11136,경기도 포천시 신북면 포천로2721번길 148,경기도 포천시 신북면 고일리 343번지,37.9769559000,127.1710219000,20181129,
포천시,강포농장,닭,산란계,51700,11102,,경기도 포천시 영북면 자일리 341번지 1호,38.1151141000,127.2899290000,20181129,
포천시,거사리농장,닭,육계,0,11130,,경기도 포천시 영중면 거사리 400번지 2호,37.9978188000,127.2357693000,20181129,
포천시,경복농장,닭,육계,25000,11130,경기도 포천시 영중면 금화봉길 672-11,경기도 포천시 영중면 거사리 366번지,37.9941565000,127.2381029000,20181129,
포천시,경원농장,닭,육계,24000,11102,경기도 포천시 영북면 북원로 148-69,경기도 포천시 영북면 자일리 671번지,38.1162813000,127.2803094000,20181129,
포천시,경호농장,닭,산란계,40500,11102,경기도 포천시 영북면 호국로 4361-56,경기도 포천시 영북면 자일리 344-7번지,38.1151071000,127.2890966000,20181129,
포천시,계림농장,닭,산란계,15500,11134,경기도 포천시 창수면 옥수로214번길 102,경기도 포천시 창수면 주원리 35-6번지,38.0066464000,127.1967997000,20181129,
포천시,계림농장,닭,산란계,38000,11136,경기도 포천시 신북면 삼성당길 57,경기도 포천시 신북면 삼성당리 571번지,37.9499656000,127.1937494000,20181129,
포천시,계림농장,닭,육계,30000,11152,경기도 포천시 군내면 반월산성로375번길 88,경기도 포천시 군내면 상성북리 367번지,37.8868079000,127.2353511000,20181129,
포천시,계림농장,닭,육계,70000,11134,경기도 포천시 창수면 옥수로214번길 107-62,경기도 포천시 창수면 주원리 94-1번지,38.0098166000,127.1919345000,20181129,
포천시,고센농장,닭,육계,11000,11130,경기도 포천시 영중면 은잿말길 230-13,경기도 포천시 영중면 영송리 202번지,38.0053723000,127.2196593000,20181129,
포천시,관인양계장,닭,산란계,12000,11101,,경기도 포천시 관인면 초과리 143번지 2호,38.1503018000,127.2465437000,20181129,
포천시,광원농장,닭,산란계,30000,11134,경기도 포천시 창수면 옥수로 381,경기도 포천시 창수면 주원리 488번지,38.0134553000,127.1810235000,20181129,
포천시,군내농장,닭,육계,60000,11154,경기도 포천시 군내면 풍류산1길 26,경기도 포천시 군내면 구읍리 282-1번지,37.8800316000,127.2170181000,20181129,
포천시,근상농장,닭,산란계,23000,11134,경기도 포천시 창수면 옥수로214번길 124,경기도 포천시 창수면 주원리 27번지,38.0075127000,127.1959366000,20181129,
포천시,금동농장,닭,육계,40000,11136,경기도 포천시 신북면 포천로 2414,경기도 포천시 신북면 삼성당리 472-1번지,37.9646603000,127.1933550000,20181129,
포천시,낙영농장,닭,육계,11000,11167,경기도 포천시 가산면 너배기길 2,경기도 포천시 가산면 정교리 133번지,37.8222858000,127.1821078000,20181129,
포천시,남송농장,닭,육계,10000,11134,경기도 포천시 창수면 포천로2811번길 82,경기도 포천시 창수면 추동리 662번지,37.9977589000,127.1639653000,20181129,
포천시,너베기농장,닭,육계,50000,11167,경기도 포천시 가산면 정금로393번길 60,경기도 포천시 가산면 금현리 451-2번지,37.8255630000,127.1949392000,20181129,
포천시,노적농장,닭,육계,70000,11137,경기도 포천시 신북면 탑신로1125번길 87,경기도 포천시 신북면 금동리 127-1번지,37.9361066000,127.1289200000,20181129,
포천시,농업회사법인 (주)서림축산,닭,산란계,180000,11101,경기도 포천시 관인면 윗찬물길 66,경기도 포천시 관인면 탄동리 392번지,38.1547722000,127.2624515000,20181129,
포천시,농업회사법인 최연축산(주),닭,산란계,200000,11134,경기도 포천시 창수면 옥수로214번길 107,경기도 포천시 창수면 주원리 136-1번지,38.0083174000,127.1941624000,20181129,
포천시,농업회사법인(주)에스앤마니커 일동지점,닭,육계,52680,11121,경기도 포천시 일동면 영일로764번길 31,경기도 포천시 일동면 길명리 239번지,37.9377154000,127.2901820000,20181129,
포천시,늘푸른농장,닭,산란계,17000,11134,,경기도 포천시 창수면 주원리 55번지 8호,38.0133973000,127.1949613000,20181129,
포천시,늘푸른농장,오리,오리,2000,11134,,경기도 포천시 창수면 주원리 81번지,38.0117052000,127.1939890000,20181129,
포천시,능원농장,닭,육계,4000,11128,경기도 포천시 영중면 호국로 2916-85,경기도 포천시 영중면 양문리 528-1번지,38.0059884000,127.2498455000,20181129,
포천시,다랑골농장,닭,산란계,50000,11102,경기도 포천시 영북면 영북로238번길 165,경기도 포천시 영북면 자일리 494-2번지,38.1017841000,127.2848377000,20181129,
포천시,대명농장,닭,육계,70000,11135,경기도 포천시 창수면 가영로 82,경기도 포천시 창수면 가양리 422-1번지,37.9735738000,127.1967695000,20181129,
포천시,대붕농장,닭,산란계,50000,11152,경기도 포천시 군내면 반월산성로317번길 104-28,경기도 포천시 군내면 상성북리 242-1번지,37.8970002000,127.2384869000,20181129,
포천시,대성농장,닭,산란계,90000,11129,경기도 포천시 영중면 사은다리길 62,경기도 포천시 영중면 양문리 858-10번지,38.0070086000,127.2400682000,20181129,
포천시,대성농장,닭,산란계,220000,11102,경기도 포천시 영북면 호국로4350번길 136-87,경기도 포천시 영북면 자일리 51-3번지,38.1095867000,127.3027006000,20181129,
포천시,대성농장,닭,산란계,60000,11109,경기도 포천시 영북면 호국로3421번길 89,경기도 포천시 영북면 야미리 725-3번지,38.0468929000,127.2609879000,20181129,
포천시,대성농장,닭,육계,50000,11136,경기도 포천시 신북면 청신로 1763-46,경기도 포천시 신북면 심곡리 266번지,37.9436905000,127.1911052000,20181129,
포천시,대정농장,닭,육계,23000,11101,경기도 포천시 관인면 창동로1586번길 30-8,경기도 포천시 관인면 초과리 496번지,38.1424365000,127.2288135000,20181129,
포천시,대흥농장,닭,산란계,45000,11109,경기도 포천시 영북면 호국로3552번길 51-112,경기도 포천시 영북면 야미리 127번지,38.0555868000,127.2768215000,20181129,
포천시,대흥농장,닭,육계,12000,11109,경기도 포천시 영북면 호국로3552번길 51-44,경기도 포천시 영북면 야미리 130번지,38.0540910000,127.2769527000,20181129,
포천시,덕기농장,닭,육계,52,11188,경기도 포천시 내촌면 청군로2299번길 35,경기도 포천시 내촌면 신팔리 170번지,37.8474539000,127.2738456000,20181129,
포천시,두레,닭,산란계,50000,11109,경기도 포천시 영북면 호국로3497번길 94,경기도 포천시 영북면 야미리 727번지,38.0480924000,127.2603997000,20181129,
포천시,류씨농장,닭,산란계,25700,11102,경기도 포천시 영북면 호국로 4250,경기도 포천시 영북면 자일리 536-9번지,38.1056120000,127.2852059000,20181129,
포천시,만세농장,닭,산란계,39750,11139,경기도 포천시 신북면 호국로 2445,경기도 포천시 신북면 만세교리 61-4번지,37.9642373000,127.2467925000,20181129,
포천시,맑은햇살농장,닭,산란계,40000,11130,경기도 포천시 영중면 은잿말길 68-18,경기도 포천시 영중면 거사리 509번지,38.0039252000,127.2321338000,20181129,
포천시,맑음농장,닭,산란계,51300,11110,경기도 포천시 이동면 금강로 5863,경기도 포천시 이동면 도평리 374-2번지,38.0557068000,127.3742497000,20181129,
포천시,명진농장,닭,육계,35000,11101,경기도 포천시 관인면 윗찬물길 210-2,경기도 포천시 관인면 냉정리 795번지 1호,38.1472762000,127.2667828000,20181129,
포천시,무송양계,닭,산란계,45000,11134,경기도 포천시 창수면 옥수로298번길 70,경기도 포천시 창수면 주원리 83-1번지,38.0117627000,127.1918598000,20181129,
포천시,무진축산,닭,육계,35000,11134,경기도 포천시 창수면 포천로2811번길 65,경기도 포천시 창수면 추동리 552번지,37.9977376000,127.1663902000,20181129,
포천시,문암농장,닭,육계,30000,11107,경기도 포천시 영북면 호국로3725번길 53,경기도 포천시 영북면 문암리 404-1번지,38.0700593000,127.2672117000,20181129,
포천시,미래농장,닭,산란계,185800,11134,경기도 포천시 창수면 옥수로298번길 90,경기도 포천시 창수면 주원리 81-1번지,38.0122901000,127.1943777000,20181129,
포천시,미종오리농장,오리,오리,500,11154,경기도 포천시 군내면 풍류산1길 26,경기도 포천시 군내면 구읍리 282-1번지,37.8800316000,127.2170181000,20181129,
포천시,민농장,닭,산란계,13400,11128,경기도 포천시 영중면 호국로 2726-63,경기도 포천시 영중면 양문리 672번지,37.9884899000,127.2468727000,20181129,
포천시,믿음농장,닭,산란계,30045,11101,경기도 포천시 관인면 윗찬물길 379,경기도 포천시 관인면 냉정리 929-4번지,38.1333571000,127.2708730000,20181129,
포천시,믿음농장,닭,산란계,40000,11101,경기도 포천시 관인면 윗찬물길 379,경기도 포천시 관인면 냉정리 929-4번지,38.1333571000,127.2708730000,20181129,
포천시,버들농장,닭,산란계,30000,11102,경기도 포천시 영북면 영북로238번길 199,경기도 포천시 영북면 자일리 447-1번지,38.1044200000,127.2863984000,20181129,
포천시,범수농장,닭,육계,20000,11102,경기도 포천시 영북면 호국로4166번길 18,경기도 포천시 영북면 자일리 480-41번지,38.0983334000,127.2811763000,20181129,
포천시,보성농장,닭,육계,8000,11124,,경기도 포천시 화현면 지현리 152번지 2호,37.9071101000,127.2714603000,20181129,
포천시,봄율농장,닭,육계,80000,11135,경기도 포천시 창수면 가영로 299-1,경기도 포천시 창수면 가양리 253-1번지,37.9946501000,127.1999329000,20181129,
포천시,부리농장,닭,육계,50000,11137,경기도 포천시 신북면 청신로 736-53,경기도 포천시 신북면 덕둔리 544번지,37.9638251000,127.1140032000,20181129,
포천시,부엉농산,닭,육계,80000,11126,경기도 포천시 영중면 전영로1441번길 61-119,"경기도 포천시 영중면 영송리 84번지 (외2필지(82,84))",38.0145706000,127.2292062000,20181129,
포천시,산마루농장,닭,육계,20000,11152,경기도 포천시 군내면 반월산성로271번길 10,경기도 포천시 군내면 상성북리 532번지,37.8957179000,127.2308542000,20181129,
포천시,산마을농장,닭,산란계,15000,11108,경기도 포천시 영북면 방골길 512,경기도 포천시 영북면 대회산리 216번지,38.0679743000,127.2303165000,20181129,
포천시,삼성농장,닭,산란계,50000,11128,경기도 포천시 영중면 먼재길 14,경기도 포천시 영중면 양문리 634번지,37.9984058000,127.2484084000,20181129,
포천시,삼성양계,닭,산란계,35000,11130,경기도 포천시 영중면 은잿말3길 39,경기도 포천시 영중면 거사리 936번지,37.9983753000,127.2275967000,20181129,
포천시,삼오농장,닭,산란계,1350,11134,,경기도 포천시 창수면 추동리 742번지 3호,37.9918787000,127.1684718000,20181129,
포천시,삼우농장,닭,산란계,150000,11134,경기도 포천시 창수면 포천로2797번길 35,경기도 포천시 창수면 추동리 734-1번지 (외1필지(736-1)),37.9929533000,127.1666870000,20181129,
포천시,삼호농장,닭,육계,80000,11135,,경기도 포천시 창수면 가양리 217번지 1호,37.9847113000,127.2062124000,20181129,
포천시,상우축산,닭,육계,30000,11135,경기도 포천시 창수면 가영로 299,경기도 포천시 창수면 가양리 251-1번지,37.9938730000,127.2012742000,20181129,
포천시,상주농장,닭,산란계,20000,11102,경기도 포천시 영북면 영북로238번길 195,경기도 포천시 영북면 자일리 447-8번지,38.1043586000,127.2857027000,20181129,
포천시,새마을농장,닭,산란계,21420,11128,,경기도 포천시 영중면 양문리 253번지,37.9982105000,127.2513222000,20181129,
포천시,새청농원,닭,육계,300,11101,,경기도 포천시 관인면 사정리 299번지 1호,38.1304702000,127.2522603000,20181129,
포천시,샘터농장,닭,산란계,20000,11112,경기도 포천시 이동면 성장로901번길 133,경기도 포천시 이동면 노곡리 725번지,38.0192357000,127.3359497000,20181129,
포천시,서부농장,닭,산란계,50000,11102,경기도 포천시 영북면 호국로 4266,경기도 포천시 영북면 자일리 538-3번지,38.1063939000,127.2859842000,20181129,
포천시,서부축산,닭,산란계,155000,11109,경기도 포천시 영북면 호국로 3416-18,경기도 포천시 영북면 야미리 416-2번지 외 6필지,38.0417319000,127.2685110000,20181129,
포천시,서울농장,닭,산란계,10800,11109,경기도 포천시 영북면 호국로3421번길 40,경기도 포천시 영북면 야미리 458번지,38.0433718000,127.2644045000,20181129,
포천시,석봉농원,닭,산란계,152320,11112,경기도 포천시 이동면 새낭로420번길 30-17,경기도 포천시 이동면 노곡리 744-1번지,38.0164887000,127.3324755000,20181129,
포천시,선달농원,닭,육계,4000,11158,,경기도 포천시 선단동 339번지 1호,37.8621147000,127.1645560000,20181129,
포천시,선돌농장,닭,육계,75000,11152,경기도 포천시 군내면 반월산성로371번길 87,경기도 포천시 군내면 상성북리 327-1번지,37.8904203000,127.2355216000,20181129,
포천시,선진농장,닭,산란계,30000,11121,경기도 포천시 일동면 영일로534번길 95,경기도 포천시 일동면 길명리 666번지,37.9234687000,127.2724297000,20181129,
포천시,섭섭이농장,닭,육계,2000,11101,,경기도 포천시 관인면 초과리 235번지,38.1465243000,127.2390932000,20181129,
포천시,성구농장,닭,산란계,50000,11127,경기도 포천시 영중면 호국로 3369,경기도 포천시 영중면 성동리 359번지,38.0384826000,127.2631796000,20181129,
포천시,성지농원,닭,산란계,25860,11102,경기도 포천시 영북면 영북로238번길 169,경기도 포천시 영북면 자일리 496번지 외2필지,38.1021980000,127.2850331000,20181129,
포천시,솟대농장,닭,육계,150,11185,,경기도 포천시 소흘읍 고모리 794번지,37.7962904000,127.1519801000,20181129,
포천시,송림축산,닭,산란계,6804,11185,경기도 포천시 소흘읍 한성2길 51,경기도 포천시 소흘읍 고모리 23번지,37.8045380000,127.1755243000,20181129,
포천시,송이축산,닭,산란계,350000,11114,,경기도 포천시 일동면 사직리 865번지 1호 외2필지,37.9985200000,127.3341141000,20181129,
포천시,송일농장,닭,산란계,451000,11114,경기도 포천시 일동면 사당말1길 167,경기도 포천시 일동면 사직리 860번지 외6필지,37.9971861000,127.3342903000,20181129,
포천시,송일양계,닭,산란계,175000,11160,경기도 포천시 삼육사로 2042,경기도 포천시 선단동 825-1번지,37.8605251000,127.1467798000,20181129,
포천시,수용농장,닭,산란계,30000,11102,경기도 포천시 영북면 호국로4232번길 45-7,경기도 포천시 영북면 자일리 448번지,38.1026414000,127.2879763000,20181129,
포천시,승일농장,닭,산란계,2000,11118,,경기도 포천시 일동면 화대리 46번지,37.9527755000,127.3514191000,20181129,
포천시,승진농장,닭,육계,8000,11112,경기도 포천시 이동면 성장로 1032-122,경기도 포천시 이동면 노곡리 1374번지,38.0094581000,127.3554220000,20181129,
포천시,승천농장,닭,산란계,170000,11134,경기도 포천시 창수면 옥수로 381,경기도 포천시 창수면 주원리 488번지,38.0134553000,127.1810235000,20181129,
포천시,승호농장,닭,산란계,100000,11134,경기도 포천시 창수면 옥수로 381,"경기도 포천시 창수면 주원리 488번지 (외2(489, 489-1))",38.0134553000,127.1810235000,20181129,
포천시,시온농장,닭,육계,54,11101,경기도 포천시 관인면 윗찬물길 390-48,경기도 포천시 관인면 냉정리 968-3번지,38.1316071000,127.2679239000,20181129,
포천시,신일농장,닭,육계,30000,11160,경기도 포천시 송선로 223-54,경기도 포천시 설운동 437-6번지,37.8546672000,127.1482229000,20181129,
포천시,신진농장,닭,산란계,44700,11121,경기도 포천시 일동면 영일로534번길 95,경기도 포천시 일동면 길명리 666번지,37.9234687000,127.2724297000,20181129,
포천시,신호농장,닭,산란계,17000,11133,경기도 포천시 창수면 방골길 245,경기도 포천시 창수면 운산리 36번지,38.0510383000,127.2153278000,20181129,
포천시,아라리농장,닭,산란계,600,11185,경기도 포천시 소흘읍 한성길 154-21,경기도 포천시 소흘읍 고모리 910번지,37.8046230000,127.1664405000,20181129,
포천시,약수농장,닭,육계,20000,11102,경기도 포천시 영북면 호국로4166번길 38,경기도 포천시 영북면 자일리 477번지,38.0974456000,127.2832364000,20181129,
포천시,양문농장,닭,산란계,50000,11130,경기도 포천시 영중면 은잿말3길 43,경기도 포천시 영중면 거사리 936번지,37.9983753000,127.2275967000,20181129,
포천시,엄마축산,닭,육계,20000,11107,경기도 포천시 영북면 문암길 12-58,경기도 포천시 영북면 문암리 17번지 2호,38.0740846000,127.2758762000,20181129,
포천시,에그스토리,닭,산란계,40000,11102,경기도 포천시 영북면 호국로4166번길 9-15,경기도 포천시 영북면 자일리 482번지,38.0990811000,127.2811792000,20181129,
포천시,에그존,닭,산란계,25000,11185,경기도 포천시 소흘읍 한성2길 41,"경기도 포천시 소흘읍 고모리 77-1번지 (외2필지(78,79-2))",37.8048185000,127.1747188000,20181129,
포천시,여주농장,닭,산란계,95000,11134,경기도 포천시 창수면 옥수로262번길 65,경기도 포천시 창수면 주원리 140-3번지,38.0036768000,127.1947196000,20181129,
포천시,연화농장,닭,육계,35000,11102,경기도 포천시 영북면 호국로4166번길 28,경기도 포천시 영북면 자일리 480-42번지,38.0979453000,127.2814827000,20181129,
포천시,영농조합법인 개울오리농원,오리,오리,30000,11128,경기도 포천시 영중면 먼재1길 109,경기도 포천시 영중면 양문리 481-28번지,38.0049591000,127.2551593000,20181129,
포천시,영농조합법인 자연농산,닭,산란계,308000,11107,경기도 포천시 영북면 호국로3791번길 74-37,경기도 포천시 영북면 문암리 359-1번지 (외1필지(359-5)),38.0741756000,127.2635682000,20181129,
포천시,영재농장,닭,육계,40000,11130,경기도 포천시 영중면 사은다리1길 75,경기도 포천시 영중면 거사리 482-3번지,38.0060371000,127.2301592000,20181129,
포천시,영화농장,닭,육계,40000,11135,경기도 포천시 창수면 가영로 299,경기도 포천시 창수면 가양리 251-1번지,37.9938730000,127.2012742000,20181129,
