시군명,농장명,축종명,상세구분,사육두수(마리),소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자,비고
고양시,일웅농장,닭,육계,1200,17167,경기도 용인시 처인구 원삼면 원양로291번길 83,경기도 용인시 처인구 원삼면 사암리 1045번지,37.1849216000,127.2964504000
고양시,임씨농장,닭,육계,40000,17131,,경기도 용인시 처인구 이동읍 묵리 809번지,37.1927748000,127.2329024000
고양시,장수축산,닭,산란계,15000,10229,경기도 고양시 일산서구 미래로 276-7,경기도 고양시 일산서구 덕이동 646-1번지,37.7033726000,126.7473550000
고양시,장원농장,닭,육계,2500,10439,경기도 고양시 덕양구 행신로 41,경기도 고양시 덕양구 행주내동 653-1번지,37.6141078000,126.8220728000
고양시,장항양계,닭,산란계,25000,17116,경기도 용인시 처인구 남사면 화곡로 113,경기도 용인시 처인구 남사면 창리 249번지,37.1519506000,127.1851626000
고양시,전우농장,닭,육계,90,10488,경기도 고양시 덕양구 서정로65번길 21,경기도 고양시 덕양구 도내동 790-9번지,37.6207480000,126.8543162000
고양시,전일양계장,닭,육계,30000,10203,경기도 고양시 일산서구 법곳길 200-10,경기도 고양시 일산서구 법곳동 1602번지,37.6652937000,126.7179610000
고양시,전주농장,닭,육계,1100,10439,경기도 고양시 덕양구 얼음들길 39-13,경기도 고양시 덕양구 행주내동 678번지,37.6141061000,126.8209289000
고양시,정석농원,닭,육계,150,10207,경기도 고양시 일산서구 구산로54번길 172-8,경기도 고양시 일산서구 구산동 1090번지,37.6878166000,126.7101316000
고양시,준농장,닭,산란계,200,10256,경기도 고양시 일산동구 지영로148번길 39,경기도 고양시 일산동구 지영동 735-1번지,37.7125700000,126.8250093000
고양시,지축농장,닭,육계,300,10584,,경기도 고양시 덕양구 지축동 산 88번지 6호,37.6490243000,126.9235624000
고양시,청솔농장,닭,산란계,200,10425,경기도 고양시 일산서구 멱절길 45,경기도 고양시 일산서구 법곳동 267-6번지,37.6592084000,126.7277759000
고양시,청송,닭,육계,25000,17127,경기도 용인시 처인구 이동읍 처인성로 1140,경기도 용인시 처인구 이동읍 서리 112번지,37.1866415000,127.1786578000
고양시,청원농장,오리,,7000,10299,경기도 고양시 일산동구 사리현로 96,경기도 고양시 일산동구 식사동 산12-3번지,37.6886837000,126.8298394000
고양시,초원종장,닭,육계,40000,10289,,경기도 고양시 일산동구 사리현동 580번지,37.6875736000,126.8347623000
고양시,토담농장,닭,산란계,80,10453,경기도 고양시 일산동구 고일로242번길 47,경기도 고양시 일산동구 산황동 693번지 3호,37.6521843000,126.8007107000
고양시,푸른농장,닭,산란계,25000,17116,경기도 용인시 처인구 남사면 화곡로 287,경기도 용인시 처인구 남사면 창리 14번지,37.1561692000,127.1954395000
고양시,풍동농장,닭,산란계,350,10300,경기도 고양시 일산동구 백마로502번길 89-11,경기도 고양시 일산동구 풍동 1012번지,37.6587124000,126.8037075000
고양시,풍동농장,닭,산란계,40,10309,경기도 고양시 일산동구 풍산로 129,경기도 고양시 일산동구 풍동 1190-2번지,37.6622971000,126.7926479000
고양시,풍성농장,닭,육계,30000,10259,경기도 고양시 일산동구 성현로482번길 26-65,경기도 고양시 일산동구 사리현동 627번지,37.6946014000,126.8349846000
고양시,형남농장,닭,육계,20000,17175,경기도 용인시 처인구 원삼면 가재월로69번길 61-12,경기도 용인시 처인구 원삼면 가재월리 799-2번지,37.1756449000,127.3160073000
고양시,황금 투 농장,닭,육계,200,17131,경기도 용인시 처인구 이동읍 이원로100번길 50,"경기도 용인시 처인구 이동읍 묵리 981-2번지 외 2필지(981-1,982-1)",37.1845838000,127.2188794000
고양시,황금농장,오리,,20000,17170,경기도 용인시 처인구 원삼면 보개원삼로 1440,경기도 용인시 처인구 원삼면 목신리 215번지,37.1244808000,127.3102039000
고양시,효성농장,닭,육계,1000,10262,경기도 고양시 덕양구 통일로 915-98,경기도 고양시 덕양구 관산동 847-89번지,37.6984894000,126.8518707000
고양시,흙사랑농장,닭,육계,45,17131,경기도 용인시 처인구 이동읍 이원로80번길 22-8,경기도 용인시 처인구 이동읍 묵리 1050번지,37.1860811000,127.2129599000
과천시,농장1,닭,산란계,450,17169,,경기도 용인시 처인구 원삼면 문촌리 542번지,37.1571439000,127.2884852000
과천시,농장10,닭,산란계,8,17135,경기도 용인시 처인구 이동읍 경기동로751번길 114,경기도 용인시 처인구 이동읍 화산리 501-1번지 외 1필지,37.1406202000,127.2097165000
과천시,농장11,닭,산란계,13,17169,경기도 용인시 처인구 원삼면 문촌로224번길 61,경기도 용인시 처인구 원삼면 문촌리 367번지 외1필지,37.1662255000,127.2888684000
과천시,농장12,닭,산란계,80,17142,,경기도 용인시 처인구 해곡동 109번지,37.1861420000,127.2797877000
과천시,농장13,닭,산란계,270,17183,경기도 용인시 처인구 백암면 옥산로 40-16,경기도 용인시 처인구 백암면 옥산리 476번지 4호 외1필지(476-7),37.1054891000,127.4056944000
과천시,농장14,닭,산란계,20,17166,경기도 용인시 처인구 원삼면 미평로106번길 49,경기도 용인시 처인구 원삼면 미평리 280번지,37.1852019000,127.3205064000
과천시,농장15,닭,산란계,75,17126,경기도 용인시 처인구 이동읍 상덕로 95-26,경기도 용인시 처인구 이동읍 서리 859번지,37.2138327000,127.1610446000
과천시,농장16,닭,산란계,24,17168,경기도 용인시 처인구 원삼면 원양로124번길 32-3,경기도 용인시 처인구 원삼면 고당리 150번지 6호 외 3필지,37.1728636000,127.3114244000
과천시,농장17,닭,산란계,30,17121,경기도 용인시 처인구 남사면 경기동로 456,경기도 용인시 처인구 남사면 창리 549번지,37.1390661000,127.1727401000
과천시,농장18,닭,산란계,5,17171,경기도 용인시 처인구 백암면 청강가창로210번길 15,경기도 용인시 처인구 백암면 가창리 185-1번지 홍성산업,37.1967789000,127.3678835000
과천시,농장19,닭,산란계,12,17118,경기도 용인시 처인구 남사면 천덕산로111번길 88,경기도 용인시 처인구 남사면 봉명리 617번지,37.1176494000,127.1194719000
과천시,농장2,"닭, 오리",산란계,65,17130,경기도 용인시 처인구 이동읍 시미곡로 11,경기도 용인시 처인구 이동읍 덕성리 1046번지,37.1636186000,127.2075387000
과천시,농장20,닭,산란계,8,17118,경기도 용인시 처인구 남사면 천덕산로111번길 88,경기도 용인시 처인구 남사면 봉명리 617번지,37.1176494000,127.1194719000
과천시,농장21,닭,산란계,10,17123,경기도 용인시 처인구 남사면 전원로 138,경기도 용인시 처인구 남사면 방아리 298번지 태영농장,37.1182596000,127.1857119000
과천시,농장22,닭,산란계,150,16801,경기도 용인시 수지구 고기로427번길 15,경기도 용인시 수지구 고기동 203번지,37.3587815000,127.0618821000
과천시,농장23,닭,산란계,50,17182,경기도 용인시 처인구 백암면 삼백로 446-84,경기도 용인시 처인구 백암면 석천리 54번지,37.1105148000,127.3845587000
과천시,농장24,닭,산란계,9,17037,경기도 용인시 처인구 모현읍 새래로 158-19,경기도 용인시 처인구 모현읍 초부리 688-1번지,37.2995675000,127.2538108000
과천시,농장25,"닭, 오리",산란계,4,17182,경기도 용인시 처인구 백암면 황새울로111번길 32,경기도 용인시 처인구 백암면 석천리 509-1번지,37.1106539000,127.3631383000
과천시,농장26,"닭, 오리",산란계,14,17182,경기도 용인시 처인구 백암면 삼백로573번길 23,경기도 용인시 처인구 백암면 장평리 616-9번지 EQB,37.1215703000,127.3732833000
과천시,농장27,닭,산란계,15,17180,경기도 용인시 처인구 백암면 고안로51번길 126-30,경기도 용인시 처인구 백암면 고안리 589번지,37.1393986000,127.4126608000
과천시,농장28,닭,산란계,15,17171,경기도 용인시 처인구 백암면 청강가창로210번길 15,경기도 용인시 처인구 백암면 가창리 185-1번지,37.1967789000,127.3678835000
과천시,농장3,닭,산란계,3,17130,경기도 용인시 처인구 이동읍 백옥대로 287-8,경기도 용인시 처인구 이동읍 덕성리 918번지 (외1필지(918-1)),37.1632804000,127.2051285000
과천시,농장4,닭,산란계,17,17123,경기도 용인시 처인구 이동읍 어진로 892,경기도 용인시 처인구 이동읍 어비리 321-11번지,37.1084557000,127.2027101000
과천시,농장5,오리,산란계,2,17163,경기도 용인시 처인구 양지면 도창로 137,경기도 용인시 처인구 양지면 평창리 552-2번지,37.2219678000,127.3191394000
과천시,농장6,닭,산란계,7,17135,경기도 용인시 처인구 이동읍 백옥대로 121-14,경기도 용인시 처인구 이동읍 화산리 658번지 1호,37.1493644000,127.2020747000
과천시,농장7,닭,산란계,60,17169,경기도 용인시 처인구 원삼면 문촌로224번길 22-55,경기도 용인시 처인구 원삼면 문촌리 361-4번지,37.1671748000,127.2912589000
과천시,농장8,닭,산란계,4,17175,경기도 용인시 처인구 원삼면 원양로442번길 203-15,경기도 용인시 처인구 원삼면 가재월리 281번지,37.1794752000,127.3223967000
과천시,농장9,닭,산란계,17,17166,경기도 용인시 처인구 원삼면 맹리로127번길 21-1,경기도 용인시 처인구 원삼면 맹리 190번지,37.1987496000,127.3350595000
광명시,원광농장,,육계,100,,,경기도 광명시 광명동 537번지,37.4614030180,126.8431030039
광주시,건업농장(닭),닭,육계,500,12719,경기도 광주시 곤지암읍 광여로 655-120,경기도 광주시 곤지암읍 장심리 294번지,37.3745730000,127.3991788000
광주시,광주농장,닭,산란계,50000,12729,경기도 광주시 초월읍 산수로554번길 11,경기도 광주시 초월읍 신월리 407번지,37.4108014000,127.3075363000
광주시,길샘축산,닭,산란계,90000,12731,경기도 광주시 초월읍 동막골길256번길 8,경기도 광주시 초월읍 학동리 78번지,37.3894691000,127.3400645000
광주시,닭마을농장,닭,육계,100,12732,,경기도 광주시 초월읍 선동리 405,37.3903183000,127.3181707000
광주시,대승농장,닭,산란계,45000,12735,경기도 광주시 초월읍 무들로8번길 28-9,경기도 광주시 초월읍 대쌍령리 53번지,37.3841458000,127.2935639000
광주시,배나무집,닭,육계,45,12703,경기도 광주시 남한산성면 남한산성로 314-17,경기도 광주시 남한산성면 오전리 432-14번지,37.4595385000,127.2201968000
광주시,성동농원,닭,육계,90,12712,,경기도 광주시 퇴촌면 영동리 346-2,37.4768037000,127.3752417000
광주시,엘림농장,닭,산란계,30,12720,경기도 광주시 곤지암읍 광여로862번길 83,경기도 광주시 곤지암읍 건업리 405-4번지,37.3831845000,127.4093410000
광주시,영생농장 3단지,닭,산란계,40000,12720,경기도 광주시 곤지암읍 광여로862번길 86,경기도 광주시 곤지암읍 건업리 405번지,37.3841779000,127.4097850000
광주시,영일농장,닭,산란계,200000,12726,경기도 광주시 곤지암읍 만삼로 9-51,경기도 광주시 곤지암읍 유사리 355-4번지,37.3727410000,127.4075823000
광주시,칠성농장,닭,산란계,0,12769,경기도 광주시 직동로 49,경기도 광주시 직동 56-3번지,37.4003102000,127.1971926000
광주시,햇살체험농장,닭,육계,100,12807,,경기도 광주시 초월읍 산이리 65-39,37.3586832000,127.3107689000
김포시,OK농장,닭,산란계,60000,10050,경기도 김포시 대곶면 천호로116번길 17,경기도 김포시 대곶면 대벽리 1020번지,37.6172325000,126.5661218000
김포시,가우농장,닭,산란계,16000,10030,경기도 김포시 통진읍 가현로149번길 151-13,경기도 김포시 통진읍 가현리 산50-3번지,37.6775432000,126.5853789000
김포시,가현농장,닭,산란계,40000,10030,경기도 김포시 통진읍 가현로 129,경기도 김포시 통진읍 가현리 605번지,37.6748704000,126.5879008000
김포시,갈산농장,닭,육계,260,10025,경기도 김포시 월곶면 군하로 134-34,경기도 김포시 월곶면 갈산리 440-1번지,37.7059402000,126.5613540000
김포시,공주양계장,닭,육계,12000,10045,,경기도 김포시 양촌읍 유현리 441번지,37.6342302000,126.6156110000
김포시,규은농장,닭,산란계,14,10124,경기도 김포시 고촌읍 신기신동로 23-10,경기도 김포시 고촌읍 신곡리 439-43번지,37.6087145000,126.7729897000
김포시,규환농장,닭,육계,250,10006,경기도 김포시 하성면 하성로1091번길 37-14,경기도 김포시 하성면 시암리 491번지,37.7644981000,126.6367157000
김포시,금산농장,닭,산란계,45000,10052,경기도 김포시 양촌읍 금포로1491번길 369-11,경기도 김포시 양촌읍 누산리 1036-111번지,37.6747180000,126.6598510000
김포시,금화농장,닭,산란계,227880,10025,경기도 김포시 월곶면 고양로 183-85,경기도 김포시 월곶면 고양리 630번지,37.6891258000,126.5391846000
김포시,기원농장,닭,육계,24000,10029,경기도 김포시 통진읍 절골로25번길 98,경기도 김포시 통진읍 옹정리 294-3번지,37.6846195000,126.5766852000
김포시,기철농장,닭,육계,19000,,,경기도 김포시 양촌읍 양곡리 821번지,37.6556969000,126.6330393000
