시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜,감염날짜,coord_precision
정읍시,현택농산,오리,육용오리,15900.0,전라북도 정읍시 이평면 창동리 713-6,35.6570582429334,126.802408209008,2022-01-01,2022-01-07,approx_address
정읍시,형동농장,닭,육계,80000.0,전라북도 정읍시 태인면 박산리 619,35.6894903473132,126.918021626207,2022-01-01,2022-01-07,approx_address
부안군,가농보안농장,닭,,110000.0,전라북도 부안군 보안면 월천리 1011번지 외 2필,35.6397863705981,126.703375973,2023-12-05,2023-12-16,approx_address_single_parcel
부안군,가온농장,닭,육계,130000.0,전라북도 부안군 행안면 삼간리 2342번지 1호,35.733812817412,126.691936802663,2023-12-05,2023-12-16,approx_address_dong
부안군,강산자연농장,닭,육계,70000.0,전라북도 부안군 동진면 안성리 1855번지 5호 1855-6,35.7798645389427,126.744516585718,2023-12-05,2023-12-16,approx_address_dong
부안군,계상농장,오리,,14000.0,전라북도 부안군 행안면 대초리 875번지 1호,35.7058766838407,126.700380442013,2023-12-05,2023-12-16,approx_address_dong
부안군,골든,닭,,20000.0,전라북도 부안군 진서면 진서리 63번지 4호,35.6020928101741,126.623205105007,2023-12-05,2023-12-16,approx_address
부안군,금복주농장,오리,육용오리,20000.0,전라북도 부안군 주산면 백석리 51번지 8호 1-7동,35.6864003977273,126.708570855698,2023-12-05,2023-12-16,approx_address_dong
부안군,금산농장,닭,육계,120000.0,전라북도 부안군 계화면 창북리 4239번지 5호,35.7766407058579,126.682127553119,2023-12-05,2023-12-16,approx_address_dong
부안군,금순이농장,오리,,6000.0,전라북도 부안군 줄포면 줄포리 864번지 외 3필지(863  865  866),35.5889408063492,126.675381371877,2023-12-05,2023-12-16,exact
부안군,금판오리 농장,오리,,62000.0,전라북도 부안군 백산면 금판리 817번지 1호 외 3필지(817-3  4  802-11),35.7374005727872,126.793402111824,2023-12-05,2023-12-16,approx_address_dong
부안군,김산농장,닭,육계,140000.0,전라북도 부안군 주산면 돈계리 773번지 1호 773-2   773-3,35.6786380543124,126.700999261743,2023-12-05,2023-12-16,approx_address_dong
부안군,김인수농장,오리,,10028.0,전라북도 부안군 줄포면 우포리 496번지 1호,35.5780220374525,126.679904592697,2023-12-05,2023-12-16,exact
부안군,농업회사법인 유한회사 월광,닭,,23000.0,전라북도 부안군 보안면 월천리 995번지 1호,35.6430660326868,126.694853290073,2023-12-05,2023-12-16,approx_address
