시도명,시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜
경기도,여주시,**,닭,토종닭,38.0,경기도 여주시 금사면 이포리 206-2번지,37.393707,127.5320047,2020-05-31
경기도,여주시,***,닭,토종닭,25.0,경기도 여주시 금사면 상호리 78번지,37.4031492,127.4790904,2020-04-30
경기도,여주시,***,닭,토종닭,12.0,경기도 여주시 금사면 주록리 85-3번지,37.3830688,127.4647027,2020-04-30
경기도,여주시,***,닭,토종닭,16.0,경기도 여주시 강천면 도전리 109-1번지,37.3622116,127.729875,2020-04-30
경기도,여주시,***,닭,토종닭,11.0,경기도 여주시 강천면 걸은리 788-1번지,37.2875012,127.7104364,2020-04-30
경기도,여주시,***,닭,토종닭,20.0,경기도 여주시 금사면 전북리 394번지,37.4348366,127.5053689,2020-04-30
경기도,여주시,***,닭,토종닭,8.0,경기도 여주시 강천면 걸은리 68-2번지,37.3105792,127.7114083,2020-04-30
경기도,여주시,***,닭,토종닭,30.0,경기도 여주시 강천면 걸은리 220-1번지,37.3079364,127.7103796,2020-04-30
경기도,여주시,***,닭,토종닭,10.0,경기도 여주시 능서면 매류리 352-1번지,37.2780556,127.5590894,2020-04-30
경기도,여주시,***,닭,토종닭,12.0,경기도 여주시 금사면 주록리 179번지,37.3637027,127.4609831,2020-04-30
경기도,여주시,***,닭,토종닭,10.0,경기도 여주시 능서면 구양리 300-1번지,37.3170508,127.5836086,2020-04-30
경기도,여주시,***,닭,토종닭,10.0,경기도 여주시 강천면 도전리 1264-1번지,37.3031948,127.7658731,2020-04-30
경기도,여주시,***,닭,토종닭,10.0,경기도 여주시 대신면 상구리 29-2번지,37.3739032,127.6398063,2020-04-30
경기도,여주시,***,닭,토종닭,40.0,경기도 여주시 금사면 주록리 86-2번지,37.384985,127.4631562,2020-04-30
경기도,여주시,***,닭,토종닭,10.0,경기도 여주시 대신면 상구리 354-1번지,37.3730428,127.6439648,2020-04-30
경기도,여주시,***,닭,토종닭,550.0,경기도 여주시 금사면 전북리 363번지,37.4352806,127.5090101,2020-04-30
경기도,여주시,***,닭,토종닭,10.0,경기도 여주시 금사면 소유리 110-1번지,37.4174475,127.4967918,2020-04-30
경기도,여주시,***,닭,토종닭,3.0,경기도 여주시 금사면 주록리 89번지,37.3843667,127.4622943,2020-04-30
경기도,여주시,***,타조,,1.0,경기도 여주시 능서면 매류리 352-1번지,37.2780556,127.5590894,2020-05-31
경기도,여주시,***,닭,토종닭,5.0,경기도 여주시 강천면 걸은리 508-2번지,37.2963044,127.7148834,2020-04-30
경기도,여주시,***,닭,육계,72440.0,경기도 여주시 북내면 장암리 268-37번지,37.3397116,127.6863821,2020-04-30
경기도,여주시,***,닭,산란계,800.0,경기도 여주시 점동면 처리 289-1번지,37.2298693,127.6754171,2020-04-30
경기도,여주시,***,닭,산란계,500.0,경기도 여주시 능서면 내양리 291-200,37.3401036,127.5807279,2020-04-30
경기도,여주시,***,닭,토종닭,,경기도 여주시 강천면 걸은리 산144번지,37.2985535,127.7018556,2021-04-30
경기도,여주시,***,닭,토종닭,7.0,경기도 여주시 가남읍 화평리 113-1번지,37.2430589,127.5650645,2021-04-30
경기도,여주시,***,닭,토종닭,7.0,경기도 여주시 가남읍 대신리 447-1번지,37.190094,127.5262898,2021-04-30
경기도,여주시,***,닭,토종닭,3.0,경기도 여주시 가남읍 안금리 58-2번지,37.2279496,127.6105084,2021-04-30
경기도,여주시,***,닭,토종닭,25.0,경기도 여주시 가남읍 은봉리 595-2번지,37.1834231,127.5410974,2021-04-30
경기도,여주시,***,닭,토종닭,10.0,경기도 여주시 가남읍 대신리 342-1번지,37.1885594,127.5310093,2021-04-30
경기도,여주시,***,닭,토종닭,20.0,경기도 여주시 가남읍 정단리 277-5번지,37.2478921,127.5546749,2021-04-30
경기도,여주시,***,닭,토종닭,18.0,경기도 여주시 가남읍 심석리 209-5번지,37.2015883,127.5624027,2021-04-30
경기도,여주시,***,닭,토종닭,13.0,경기도 여주시 가남읍 본두리 447번지,37.2374442,127.5840004,2021-04-30
경기도,여주시,***,닭,토종닭,5.0,경기도 여주시 가남읍 금당리 653번지,37.1979833,127.6066414,2021-04-30
경기도,여주시,***,닭,토종닭,7.0,경기도 여주시 가남읍 삼군리 376-2번지,37.2203403,127.5601526,2021-04-30
경기도,여주시,***,닭,토종닭,7.0,경기도 여주시 가남읍 오산리 280-1번지,37.24122,127.5595061,2021-04-30
경기도,여주시,***,닭,토종닭,8.0,경기도 여주시 가남읍 심석리 143번지,37.1962271,127.5624307,2020-04-30
경기도,여주시,***,닭,토종닭,11.0,경기도 여주시 가남읍 대신리 500번지,37.1901764,127.5239591,2020-04-30
경기도,여주시,***,닭,토종닭,9.0,경기도 여주시 가남읍 태평리 496-4번지,37.1981741,127.5368769,2020-04-30
경기도,여주시,***,닭,토종닭,30.0,경기도 여주시 가남읍 태평리 29번지,37.2135874,127.5474853,2020-04-30
경기도,여주시,***,닭,토종닭,5.0,경기도 여주시 강천면 강천리 160-8번지,37.2313109,127.73469,2020-04-30
경기도,여주시,***,닭,토종닭,11.0,경기도 여주시 강천면 도전리 1056-1번지,37.3168328,127.7565123,2020-04-30
경기도,여주시,***,닭,토종닭,4.0,경기도 여주시 강천면 도전리 36번지,37.3636805,127.728354,2020-04-30
경기도,여주시,***,닭,토종닭,7.0,경기도 여주시 강천면 걸은리 811-11번지,37.2905272,127.7015783,2020-04-30
경기도,여주시,***,닭,토종닭,4.0,경기도 여주시 강천면 굴암리 266번지,37.2397226,127.6994638,2020-04-30
경기도,여주시,***,닭,토종닭,13.0,경기도 여주시 강천면 도전리 1012번지,37.3200258,127.7474287,2020-04-30
경기도,여주시,***,닭,토종닭,30.0,경기도 여주시 가남읍 대신리 194-1번지,37.1766217,127.5307911,2020-04-30
경기도,여주시,***,닭,토종닭,8.0,경기도 여주시 가남읍 본두리 413-53번지,37.2391684,127.5833374,2020-04-30
경기도,여주시,***,닭,토종닭,7.0,경기도 여주시 가남읍 삼승리 215번지,37.1743977,127.6302796,2020-04-30
경기도,여주시,***,닭,토종닭,12.0,경기도 여주시 가남읍 태평리 37번지,37.2117524,127.5507278,2020-04-30
경기도,여주시,***,닭,토종닭,3.0,경기도 여주시 강천면 도전리 587-1번지,37.3489614,127.7467099,2020-04-30
경기도,여주시,***,닭,토종닭,4.0,경기도 여주시 강천면 걸은리 678-2번지,37.291638,127.7057161,2020-04-30
경기도,여주시,***,닭,토종닭,3.0,경기도 여주시 강천면 도전리 889번지,37.3241876,127.7461272,2020-04-30
경기도,여주시,***,닭,토종닭,16.0,경기도 여주시 가남읍 대신리 434-7번지,37.1926767,127.5249899,2020-04-30
경기도,여주시,***,닭,토종닭,7.0,경기도 여주시 금사면 주록리 8번지,37.3787641,127.477841,2020-04-30
경기도,여주시,***,닭,토종닭,30.0,경기도 여주시 흥천면 계신리 357-1번지,37.3711261,127.5324218,2020-04-30
경기도,여주시,***,닭,토종닭,4.0,경기도 여주시 가남읍 신해리 산50-1번지,37.2239792,127.5488106,2020-04-30
경기도,여주시,***,닭,토종닭,27.0,경기도 여주시 능서면 구양리 480-1번지,37.3146018,127.5758624,2020-04-30
경기도,여주시,***,닭,토종닭,3.0,경기도 여주시 능서면 광대리 459-2번지,37.257027,127.5702521,2020-04-30
경기도,여주시,***,닭,토종닭,36.0,경기도 여주시 금사면 주록리 88-2번지,37.3845101,127.4624871,2020-04-30
경기도,여주시,***,닭,토종닭,5.0,경기도 여주시 금사면 주록리 37-1번지,37.3762892,127.4748674,2020-04-30
경기도,여주시,***,닭,토종닭,13.0,경기도 여주시 금사면 주록리 93-11번지,37.3786203,127.4617625,2020-04-30
경기도,여주시,***,닭,토종닭,6.0,경기도 여주시 금사면 이포리 227-2번지,37.3944007,127.5300107,2020-04-30
경기도,여주시,***,닭,토종닭,25.0,경기도 여주시 가남읍 오산리 234-3번지,37.2380329,127.5589755,2020-04-30
경기도,여주시,***,닭,토종닭,20.0,경기도 여주시 금사면 이포리 256번지,37.3912621,127.5307002,2020-04-30
경기도,여주시,***,닭,토종닭,100.0,경기도 여주시 금사면 하호리 341-2번지,37.3957621,127.5007036,2020-04-30
경기도,여주시,***,닭,토종닭,8.0,경기도 여주시 흥천면 대당리 300-4번지,37.3217729,127.5375584,2020-04-30
경기도,여주시,***,닭,토종닭,20.0,경기도 여주시 금사면 상호리 131-10번지,37.408365,127.4748426,2020-04-30
경기도,여주시,***,닭,토종닭,20.0,경기도 여주시 가남읍 은봉리 532-2번지,37.1857581,127.5525896,2020-04-30
경기도,여주시,***,닭,토종닭,10.0,경기도 여주시 가남읍 송림리 27-1번지,37.1860652,127.6372007,2020-04-30
경기도,여주시,***,닭,토종닭,20.0,경기도 여주시 가남읍 상활리 390-1번지,37.235891,127.5267865,2020-04-30
경기도,여주시,***,닭,토종닭,10.0,경기도 여주시 강천면 도전리 392번지,37.353689,127.7499845,2020-04-30
경기도,여주시,***,닭,토종닭,12.0,경기도 여주시 가남읍 삼군리 69번지,37.2316673,127.5560666,2020-04-30
경기도,여주시,***,닭,토종닭,8.0,경기도 여주시 가남읍 안금리 46-1번지,37.2268936,127.6090915,2020-04-30
경기도,여주시,***,닭,토종닭,4.0,경기도 여주시 가남읍 대신리 456번지,37.1892271,127.5267343,2020-04-30
경기도,여주시,***,닭,토종닭,20.0,경기도 여주시 가남읍 태평리 324-5번지,37.2049792,127.5383442,2020-04-30
경기도,여주시,***,닭,토종닭,7.0,경기도 여주시 가남읍 금당리 416-1번지,37.1971715,127.6103405,2020-04-30
경기도,여주시,***,닭,토종닭,16.0,경기도 여주시 가남읍 심석리 56-1번지,37.1938674,127.564114,2020-04-30
경기도,여주시,***,닭,토종닭,30.0,경기도 여주시 가남읍 태평리 167번지,37.2036993,127.5424241,2020-04-30
경기도,여주시,***,닭,토종닭,2.0,경기도 여주시 강천면 강천리 51-5번지,37.2454997,127.7321335,2020-04-30
경기도,여주시,***,닭,토종닭,9.0,경기도 여주시 가남읍 금당리 164번지,37.2014827,127.6216953,2020-04-30
경기도,여주시,***,닭,토종닭,5.0,경기도 여주시 홍문동 416-5번지,37.2872729,127.6362224,2020-04-30
경기도,여주시,***,닭,토종닭,2.0,경기도 여주시 매룡동 259-2번지,37.2827223,127.6496366,2020-04-30
경기도,여주시,***,닭,토종닭,30.0,경기도 여주시 우만동 84-4번지,37.2571706,127.6785003,2020-04-30
경기도,여주시,***,닭,토종닭,18.0,경기도 여주시 연양동 204-2번지,37.2829387,127.6691121,2020-04-30
경기도,여주시,***,닭,토종닭,7.0,경기도 여주시 우만동 18번지,37.2627262,127.6728007,2020-04-30
경기도,여주시,***,닭,토종닭,20.0,경기도 여주시 오금동 281번지,37.3332106,127.6437729,2020-04-30
경기도,여주시,***,닭,토종닭,25.0,경기도 여주시 가남읍 삼승리 110-4번지,37.1742082,127.6354238,2020-04-30
경기도,여주시,***,닭,토종닭,27.0,경기도 여주시 가남읍 신해리 332-2번지,37.22295,127.5453104,2020-04-30
경기도,여주시,***,닭,토종닭,1.0,경기도 여주시 강천면 도전리 759번지,37.3344938,127.749185,2020-04-30
경기도,여주시,***,닭,토종닭,10.0,경기도 여주시 강천면 가야리 453-2번지,37.2597473,127.6910472,2020-04-30
경기도,여주시,***,닭,토종닭,13.0,경기도 여주시 금사면 소유리 103-1번지,37.417811,127.4938684,2020-04-30
경기도,여주시,***,닭,토종닭,8.0,경기도 여주시 강천면 걸은리 441번지,37.2986334,127.715661,2020-04-30
경기도,여주시,***,닭,토종닭,8.0,경기도 여주시 강천면 이호리 334-2번지,37.2947198,127.6871928,2020-04-30
경기도,여주시,***,닭,토종닭,3.0,경기도 여주시 강천면 도전리 954번지,37.3202971,127.7572351,2020-04-30
경기도,여주시,***,닭,토종닭,55.0,경기도 여주시 강천면 부평리 213-3번지,37.2848352,127.73982,2020-04-30
경기도,여주시,***,닭,토종닭,17.0,경기도 여주시 강천면 강천리 93-2번지,37.2433066,127.7356287,2020-04-30
경기도,여주시,***,닭,토종닭,8.0,경기도 여주시 강천면 도전리 152번지,37.3620712,127.7292641,2020-04-30
경기도,여주시,***,닭,토종닭,15.0,경기도 여주시 강천면 가야리 280-3번지,37.2589188,127.6940719,2020-04-30
경기도,여주시,***,닭,토종닭,7.0,경기도 여주시 강천면 걸은리 453-4번지,37.3003263,127.7203012,2020-04-30
경기도,여주시,***,닭,토종닭,50.0,경기도 여주시 강천면 이호리 53-2번지,37.2885543,127.6984702,2020-04-30
경기도,여주시,***,닭,토종닭,5.0,경기도 여주시 가남읍 오산리 468-2번지,37.2367769,127.5578169,2020-04-30
경기도,여주시,***,닭,토종닭,250.0,경기도 여주시 강천면 이호1리335,37.2959097,127.6871021,2020-04-30
경기도,여주시,***,닭,토종닭,4.0,경기도 여주시 강천면 걸은리 216번지,37.3079963,127.7109104,2020-04-30
경기도,여주시,***,닭,토종닭,10.0,경기도 여주시 강천면 이호리 427번지,37.2899117,127.6850743,2020-04-30
경기도,여주시,***,닭,토종닭,37.0,경기도 여주시 금사면 이포리 185-1번지,37.3951476,127.5362497,2020-04-30
경기도,여주시,***,닭,토종닭,50.0,경기도 여주시 금사면 외평리 196번지,37.413088,127.5298706,2020-04-30
경기도,여주시,***,닭,토종닭,10.0,경기도 여주시 흥천면 대당리 353-1번지,37.3187113,127.5411129,2020-04-30
경기도,여주시,***,닭,토종닭,15.0,경기도 여주시 금사면 궁리 23번지,37.3827319,127.5240916,2020-04-30
경기도,여주시,***,닭,토종닭,17.0,경기도 여주시 금사면 주록리 40-11번지,37.3752094,127.4745106,2020-04-30
경기도,여주시,***,닭,토종닭,63.0,경기도 여주시 금사면 하호리 226번지,37.402981,127.5045123,2020-04-30
경기도,여주시,***,닭,토종닭,8.0,경기도 여주시 금사면 상호리 28-1번지,37.4042269,127.4909788,2020-04-30
경기도,여주시,***,닭,토종닭,3.0,경기도 여주시 금사면 주록리 산44-1번지,37.3765069,127.4699575,2020-04-30
경기도,여주시,***,닭,토종닭,7.0,경기도 여주시 금사면 하호리 135-8번지,37.4044782,127.5062616,2020-04-30
경기도,여주시,***,닭,토종닭,86.0,경기도 여주시 강천면 강천리 122-8번지,37.2377667,127.7325098,2020-04-30
경기도,여주시,***,닭,토종닭,48.0,경기도 여주시 강천면 걸은리 259-3번지,37.301527,127.7199066,2020-04-30
경기도,여주시,***,닭,토종닭,9.0,경기도 여주시 강천면 걸은리 651-1번지,37.2931894,127.7008586,2020-04-30
경기도,여주시,***,닭,토종닭,9.0,경기도 여주시 강천면 걸은리 649-10번지,37.2928326,127.7002463,2020-04-30
경기도,여주시,***,닭,토종닭,10.0,경기도 여주시 강천면 이호리 427-1번지,37.2897225,127.6850726,2020-04-30
경기도,여주시,***,닭,토종닭,100.0,경기도 여주시 강천면 가야리 41번지,37.2641089,127.7032168,2020-04-30
경기도,여주시,***,닭,토종닭,70.0,경기도 여주시 강천면 도전리 953-3번지,37.3204437,127.7568417,2020-04-30
경기도,여주시,***,닭,토종닭,5.0,경기도 여주시 금사면 주록리 44-1번지,37.3761799,127.4729022,2020-04-30
경기도,여주시,***,오리,,1.0,경기도 여주시 매룡동 91-1번지,37.2887195,127.6584726,2021-04-30
