시군명,농장명,축종명,상세구분,사육두수(마리),소재지지번주소,WGS84위도,WGS84경도,조사날짜
음성군,송계농장,종계/산란계,,110592.0,충청북도 음성군 삼성면 상곡리 2번지,,,2024-08-24
음성군,송림농장,종계/산란계,,60000.0,충청북도 음성군 생극면 송곡리 191번지,,,2024-08-24
음성군,수농장,오리,,16000.0,충청북도 음성군 대소면 삼정리 764번지 1호,,,2024-08-24
음성군,수농장,오리,,12000.0,충청북도 음성군 대소면 삼정리 764번지 1호,,,2021-01-31
음성군,승순농장,종계/산란계,,200000.0,충청북도 음성군 삼성면 대야리 80번지 9호,,,2024-08-24
음성군,신광태농장,육계,,50.0,충청북도 음성군 삼성면 대정리 1번지 1호,,,2023-04-21
음성군,신우농장,오리,,10000.0,충청북도 음성군 맹동면 봉현리 693번지,,,2022-02-07
음성군,아람농장,육계,,35922.0,충청북도 음성군 맹동면 봉현리 278번지,,,2024-08-24
음성군,아람농장,육계,,50000.0,충청북도 음성군 맹동면 봉현리 278번지,,,2021-01-31
음성군,아스타,육계,,70700.0,충청북도 음성군 맹동면 마산리 389번지,,,2024-08-24
음성군,안골농장,육계,,85000.0,충청북도 음성군 삼성면 대정리 553번지 외 2필지,,,2022-02-07
음성군,알부자제2농장,종계+산란계,,60000.0,충청북도 음성군 금왕읍 용계리 413번지,,,2022-02-07
음성군,에덴농원,육계,,200.0,충청북도 음성군 금왕읍 오선리 390번지,,,2021-01-31
음성군,열음농장,종계/산란계,,2800.0,충청북도 음성군 소이면 중동리 829번지,,,2023-04-21
음성군,열음농장,종계/산란계,,2800.0,"충청북도 음성군 소이면 중동리 829번지 외 3필지(830, 831, 1195)",,,2024-08-24
음성군,열희농장,육계,,100000.0,충청북도 음성군 원남면 보천리 198번지,,,2021-01-31
음성군,영신농원,육계,,24000.0,충청북도 음성군 음성읍 석인리 45번지 4호,,,2023-04-21
음성군,영현농장,오리,,19000.0,충청북도 음성군 맹동면 봉현리 679번지 외 1필지,,,2023-04-21
음성군,왕봉농장,오리,,6400.0,충청북도 음성군 맹동면 봉현리 193번지 5호,,,2023-04-21
음성군,왕봉농장,육계,,20000.0,충청북도 음성군 맹동면 봉현리 193번지 5호,,,2022-02-07
음성군,왕봉농장,오리,,5000.0,충청북도 음성군 맹동면 봉현리 193번지 5호,,,2021-01-31
음성군,용원농장,육계,,70000.0,충청북도 음성군 맹동면 봉현리 353번지 외 3필지,,,2021-01-31
음성군,우리농장,오리,,10500.0,충청북도 음성군 대소면 미곡리 374번지 3호,,,2021-01-31
음성군,우화농장,종계/산란계,,322560.0,충청북도 음성군 음성읍 용산리 75번지 1호,,,2023-04-21
음성군,원남농장,육계,,60000.0,충청북도 음성군 원남면 상노리 644번지,,,2023-04-21
음성군,원남농장,"한우, 메추리",,70002.0,충청북도 음성군 원남면 덕정리 59번지,,,2024-08-24
음성군,월연농장,종계+산란계,,350000.0,충청북도 음성군 생극면 임곡리 145번지,,,2022-02-07
음성군,육일농장,종계+산란계,,50.0,충청북도 음성군 삼성면 양덕리 421번지,,,2022-02-07
음성군,윤호농장,오리,,10000.0,충청북도 음성군 맹동면 봉현리 686번지,,,2024-08-24
음성군,음성농장,육계,,12500.0,충청북도 음성군 원남면 하당리 462번지,,,2022-02-07
음성군,음성농촌관광농원,육계,,6.0,충청북도 음성군 원남면 구안리 168번지,,,2022-02-07
음성군,이레농장,종계/산란계,,8500.0,충청북도 음성군 생극면 임곡리 258번지 1호,,,2021-01-31
음성군,이루미농장,육계,,41800.0,충청북도 음성군 맹동면 마산리 425번지,,,2024-08-24
음성군,이엘농장,종계/산란계,,64350.0,충청북도 음성군 원남면 삼용리 688번지 5호,,,2024-08-24
음성군,일승오리농장,오리,,13000.0,충청북도 음성군 금왕읍 각회리 553번지,,,2021-01-31
음성군,자연농장,종계/산란계,,14697.0,충청북도 음성군 생극면 임곡리 100번지 4호 외 1필지,,,2023-04-21
음성군,자연농장,종계/산란계,,15000.0,충청북도 음성군 생극면 임곡리 100번지 4호 외 1필지,,,2021-01-31
음성군,장군농장,종계/산란계,,28000.0,충청북도 음성군 대소면 수태리 153번지,,,2023-04-21
음성군,장군농장,오리,,10000.0,충청북도 음성군 대소면 수태리 153번지 154,,,2022-02-07
음성군,장수농장,오리,,20000.0,"충청북도 음성군 삼성면 천평리 355번지 외 4(357, 358, 359, 937)",,,2024-08-24
음성군,장수농장,종계/산란계,,8920.0,충청북도 음성군 소이면 비산리 670번지 외 11필지,,,2024-08-24
음성군,장수농장,오리,,20000.0,충청북도 음성군 삼성면 천평리 355번지,,,2021-01-31
음성군,정우농장,육계,,60000.0,충청북도 음성군 음성읍 초천리 714번지 2호 외 1필지,,,2024-08-24
음성군,정우농장 2,육계,,110000.0,충청북도 음성군 삼성면 대야리 428번지,,,2022-02-07
음성군,정일농장,오리,,10000.0,충청북도 음성군 맹동면 봉현리 291번지,,,2023-04-21
음성군,정일농장 2농장,오리,,12000.0,충청북도 음성군 맹동면 봉현리 579번지 2호 외 1필지,,,2023-04-21
음성군,조은농장,종계/산란계,,100.0,충청북도 음성군 음성읍 한벌리 산 47번지 1호,,,2023-04-21
음성군,준희농장,육계,,80000.0,충청북도 음성군 맹동면 봉현리 695번지,,,2022-02-07
음성군,중부농장,오리,,10000.0,충청북도 음성군 맹동면 마산리 530번지 2호,,,2022-02-07
음성군,중원농장,육계,,135000.0,충청북도 음성군 금왕읍 오선리 468번지 2호,,,2021-01-31
음성군,지남식,육계,,46000.0,충청북도 음성군 맹동면 봉현리 706번지 외 1필지,,,2023-04-21
음성군,지호농장,육계,,190000.0,충청북도 음성군 맹동면 봉현리 719번지,,,2023-04-21
음성군,진세농원,종계/산란계,,15291.0,충청북도 음성군 생극면 임곡리 258번지 1호,,,2023-04-21
음성군,진영농장,종계/산란계,,16000.0,충청북도 음성군 삼성면 상곡리 7번지 1호,,,2021-01-31
음성군,진영농장,종계+산란계,,48600.0,충청북도 음성군 삼성면 상곡리 7번지 1호,,,2022-02-07
음성군,진영농장,종계/산란계,,17000.0,충청북도 음성군 삼성면 상곡리 7번지 1호,,,2021-01-31
음성군,짱구2농장,오리,,27512.0,충청북도 음성군 맹동면 봉현리 694번지,,,2023-04-21
음성군,짱구2농장,오리,,20000.0,충청북도 음성군 맹동면 봉현리 694번지,,,2021-01-31
음성군,짱구농장,오리,,9000.0,충청북도 음성군 맹동면 봉현리 482번지 4호,,,2023-04-21
음성군,천평농장,오리,,20000.0,충청북도 음성군 삼성면 천평리 682번지 1호,,,2023-04-21
음성군,청운농장,종계/산란계,,125000.0,충청북도 음성군 생극면 병암리 234번지,,,2023-04-21
음성군,청해농장,오리,,7000.0,충청북도 음성군 삼성면 용대리 155번지,,,2021-01-31
음성군,청해농장,오리,,9000.0,충청북도 음성군 삼성면 용대리 155번지,,,2023-04-21
음성군,태성농장,육계,,48000.0,충청북도 음성군 원남면 삼용리 688번지 5호,,,2023-04-21
음성군,태성농장,육계,,60000.0,충청북도 음성군 원남면 삼용리 688번지 8호,,,2023-04-21
음성군,태호농장,오리,,15000.0,충청북도 음성군 맹동면 본성리 401번지 13호 외 2필지,,,2021-01-31
음성군,태호농장 2,오리,,9500.0,충청북도 음성군 맹동면 본성리 402번지 2호 외 1필지,,,2021-01-31
음성군,파랑새농장,육계,,40000.0,충청북도 음성군 대소면 미곡리 122번지 외 1필지,,,2022-02-07
음성군,푸른농장,육계,,100000.0,충청북도 음성군 대소면 수태리 126번지 외 3필지,,,2023-04-21
음성군,하나농장,오리,,6800.0,충청북도 음성군 금왕읍 용계리 405번지,,,2023-04-21
음성군,하얀구름,육계,,40000.0,충청북도 음성군 맹동면 봉현리 170번지 2호 외 2필지,,,2024-08-24
음성군,한가람농장,육계,,30000.0,충청북도 음성군 맹동면 용촌리 604번지,,,2021-01-31
음성군,한국오리,오리,,12000.0,"충청북도 음성군 원남면 하노리 208번지 외2필지(208-1,213)",,,2021-01-31
음성군,한국오리영농조합법인 제2농장,오리,,9660.0,충청북도 음성군 삼성면 용대리 295번지,,,2023-04-21
