시군명,농장명,상세구분,소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,사육두수(마리),조사날짜,축종명,데이터기준일자,비고
안성시,신기리농장,,17606.0,경기도 안성시 서운면 서운로 592,"경기도 안성시 서운면 신기리 17번지 1호 외 2필지(17-2,16-2)",36.9647267,127.2634315,9000,2019-05-31,오리,20181129.0,
안성시,신기리농장,,17606.0,경기도 안성시 서운면 서운로 592,"경기도 안성시 서운면 신기리 17번지 1호 외 2필지(17-2,16-2)",36.9648302271,127.263483677,9000,2025-08-31,오리,20240208.0,
안성시,신기리농장,오리,17606.0,"경기도 안성시 서운면 신기리 17번지 1호 외 2필지(17-2,16-2)",경기도 안성시 서운면 서운로 592,36.9644745248,127.2633745158,9000,2025-08-31,오리,20240208.0,
안성시,신안농장,,17508.0,,경기도 안성시 보개면 신안리 250번지,37.0543758,127.3078974,46000,2019-12-31,오리,20181129.0,
안성시,신안농장,,17508.0,,경기도 안성시 보개면 신안리 250번지,37.0543758816,127.3078974158,46000,2021-09-30,오리,20210618.0,
안성시,신안농장,육계,17508.0,경기도 안성시 보개면 신안리 250번지 번지 외 2필지,경기도 안성시 보개면 남사당로 441-59,37.0543759394,127.3078749315,34000,2025-04-30,닭,20240208.0,
안성시,씨제이피드앤케어 주식회사 안성시험농장,육계,17513.0,경기도 안성시 삼죽면 덕산리 58번지 번지 외 1필지,경기도 안성시 삼죽면 삼백로 152,37.0886055288,127.3753048703,0,2025-05-31,닭,20240208.0,
안성시,아리농장,육계,17606.0,,경기도 안성시 서운면 신기리 236번지,127.2738486,36.9542239,85000,2018-10-31,,,
안성시,아리농장,육계,17606.0,,경기도 안성시 서운면 신기리 236번지,36.9542239,127.2738486,85000,2020-07-31,닭,20181129.0,
안성시,아리농장,육계,17606.0,경기도 안성시 서운면 신기리 236번지,경기도 안성시 서운면 신기리 236번지,36.9542239058,127.273848606,85000,2025-08-31,닭,20240208.0,
안성시,안성농장,산란계,17507.0,,경기도 안성시 보개면 이전리 274번지,127.2869861,37.0602396,8000,2018-03-14,,,
안성시,안성농장,육계,17596.0,경기도 안성시 발화대길 301-10 (중리동),경기도 안성시 중리동 79번지 8호,36.979491102,127.2892023108,70000,2021-06-30,닭,20210618.0,
안성시,안성마춤육계,육계,17540.0,경기도 안성시 대덕면 안성맞춤대로 1594,경기도 안성시 대덕면 진현리 378번지 2호,37.0537162,127.2591485,40000,2020-11-30,닭,20181129.0,
안성시,안성마춤육계,육계,17540.0,경기도 안성시 대덕면 안성맞춤대로 1594,경기도 안성시 대덕면 진현리 378번지 2호,37.0536856543,127.2592718043,40000,2021-11-30,닭,20210618.0,
안성시,안성마춤육계,육계,17540.0,경기도 안성시 대덕면 진현리 378번지 2호,경기도 안성시 대덕면 안성맞춤대로 1594,,,40000,2026-01-31,닭,20240208.0,
안성시,안성마춤육계영농조합법인,육계,17540.0,경기도 안성시 대덕면 안성맞춤대로 1594,경기도 안성시 대덕면 진현리 378번지 2호,127.2591485,37.0537162,40000,2018-10-31,,,
안성시,안성목장,산란계,,,경기도 안성시 공도읍 신두리 산 54번지,,,8000,2019-07-31,닭,20181129.0,
안성시,안성목장,산란계,,,경기도 안성시 공도읍 신두리 산 54번지,127.2011049,36.9974298,8000,2018-09-30,,,
안성시,야곱농장,육계,17540.0,경기도 안성시 대덕면 미륵로 137,경기도 안성시 대덕면 진현리 6번지 2호,37.0599867,127.2677594,100,2020-07-31,닭,20181129.0,
안성시,야곱농장,육계,17540.0,경기도 안성시 대덕면 미륵로 137,경기도 안성시 대덕면 진현리 6번지 2호,37.0600665882,127.2677099949,100,2021-11-30,닭,20210618.0,
안성시,야곱농장,육계,17540.0,경기도 안성시 대덕면 진현리 6번지 2호,경기도 안성시 대덕면 미륵로 137,37.0603471772,127.2677606831,100,2025-07-31,닭,20240208.0,
안성시,야곱농장,육계,17540.0,경기도 안성시 대덕면 미륵로 137,경기도 안성시 대덕면 진현리 6번지 2호,127.2677594,37.0599867,100,2018-04-30,,,
안성시,양호농장,,17608.0,경기도 안성시 서운면 사갑1길 191-24,경기도 안성시 서운면 신흥리 산 51번지,36.9286198,127.2424098,30000,2020-07-31,오리,20181129.0,
안성시,에코필드,육계,17608.0,경기도 안성시 서운면 송산리 114번지 3호 외 1필지,"경기도 안성시 서운면 솔뫼로 141-45, 외 1필지",36.9411889137,127.2435331327,70000,2025-07-31,닭,20240208.0,
안성시,에코필드,육계,17608.0,"경기도 안성시 서운면 솔뫼로 141-45, 외 1필지",경기도 안성시 서운면 송산리 114번지 3호 외 1필지,36.9411889137,127.2435331327,70000,2021-07-31,닭,20210618.0,
안성시,연일 농장,산란계,17604.0,경기도 안성시 미양면 강덕2길 22,경기도 안성시 미양면 강덕리 256번지,127.224269,36.9469468,12000,2018-04-30,,,
안성시,열심농장,산란계,17547.0,경기도 안성시 대덕면 신두만곡로 280-30,경기도 안성시 대덕면 죽리 680번지 1호,36.98589,127.2047142,6000,2019-12-31,닭,20181129.0,
안성시,열심농장,육계,17601.0,경기도 안성시 미양면 미양로 271-98,경기도 안성시 미양면 정동리 504번지 15호,127.1966386,36.9771901,80000,2018-08-31,,,
안성시,영란농장,,17531.0,경기도 안성시 일죽면 장암로 276-35,경기도 안성시 일죽면 죽림리 881번지,37.0723842,127.4461921,9000,2020-04-30,오리,20181129.0,
안성시,영배농장,산란계,17503.0,,경기도 안성시 양성면 명목리 139번지,127.1987756,37.0309623,13000,2018-10-31,,,
안성시,영심농장,산란계,17517.0,경기도 안성시 삼죽면 신미1길 53-6,경기도 안성시 삼죽면 미장리 170번지,37.0401881,127.3642551,80000,2020-05-31,닭,20181129.0,
안성시,영심농장,산란계,17517.0,경기도 안성시 삼죽면 신미1길 53-6,경기도 안성시 삼죽면 미장리 170번지,127.3642551,37.0401881,80000,2018-04-30,,,
안성시,영양축산,산란계,17526.0,"경기도 안성시 일죽면 신흥리 902번지 , 903-1, 904",경기도 안성시 일죽면 선유동길 23-33,37.1226585066,127.4642700413,0,2026-01-31,닭,20240208.0,
안성시,영양축산,육계,17526.0,경기도 안성시 일죽면 선유동길 23-33,경기도 안성시 일죽면 신흥리 902번지,37.1229259,127.4645805,35000,2019-12-31,닭,20181129.0,
안성시,영양축산,육계,17526.0,경기도 안성시 일죽면 선유동길 23-33,경기도 안성시 일죽면 신흥리 902번지 번지 외 2필지,37.1226585066,127.4642700413,22000,2021-09-30,닭,20210618.0,
안성시,영윤농장,육계,17501.0,경기도 안성시 양성면 양성로 614,경기도 안성시 양성면 장서리 320번지,37.1064018,127.2128747,1000,2020-07-31,닭,20181129.0,
안성시,영윤농장,육계,17501.0,경기도 안성시 양성면 양성로 614,경기도 안성시 양성면 장서리 320번지,127.2128747,37.1064018,1000,2018-10-31,,,
안성시,영윤농장,육계,17501.0,경기도 안성시 양성면 장서리 320번지,경기도 안성시 양성면 양성로 614,37.1065773568,127.2128703233,1000,2025-08-31,닭,20240208.0,
안성시,영윤농장,육계,17501.0,경기도 안성시 양성면 양성로 614,경기도 안성시 양성면 장서리 320번지,37.1065773568,127.2128703233,1000,2021-11-30,닭,20210618.0,
안성시,영화농장,산란계,17531.0,경기도 안성시 일죽면 장암초교길 99,경기도 안성시 일죽면 장암리 162번지 1호 외 1필지(162-3),37.0743234104,127.4625489917,10760,2021-07-31,닭,20210618.0,
안성시,영화농장,종계,17531.0,경기도 안성시 일죽면 장암리 162번지 1호 외 1필지(162-3),경기도 안성시 일죽면 장암초교길 99,37.0743234104,127.4625489917,10760,2025-04-30,닭,20240208.0,
안성시,오두리 농장,육계,17508.0,경기도 안성시 보개면 남사당로 340-50,경기도 안성시 보개면 오두리 255번지 5호,37.0430500587,127.315318223,45000,2021-06-30,닭,20210618.0,
안성시,오두리 농장,육계,17508.0,경기도 안성시 보개면 남사당로 340-50,경기도 안성시 보개면 오두리 255번지 5호,37.0430507,127.3143716,45000,2020-07-31,닭,20181129.0,
안성시,오두리 농장,육계,17508.0,경기도 안성시 보개면 오두리 255번지 5호,경기도 안성시 보개면 남사당로 340-50,,,45000,2025-04-30,닭,20240208.0,
안성시,오두리 농장,육계,17508.0,경기도 안성시 보개면 남사당로 340-50,경기도 안성시 보개면 오두리 255번지 5호,127.3143716,37.0430507,45000,2018-04-30,,,
안성시,오림농장,산란계,17509.0,경기도 안성시 보개면 적가리 159번지,경기도 안성시 보개면 보개원삼로 575-12,37.054927098,127.2912432422,100000,2026-02-26,닭,20240208.0,
안성시,오림농장,산란계,17509.0,경기도 안성시 보개면 보개원삼로 575-12,경기도 안성시 보개면 적가리 159번지,37.0548228,127.2913167,100000,2019-07-31,닭,20181129.0,
안성시,오림농장,산란계,17509.0,경기도 안성시 보개면 보개원삼로 575-12,경기도 안성시 보개면 적가리 159번지,127.2913167,37.0548228,100000,2018-08-31,,,
안성시,오림농장,산란계,17509.0,경기도 안성시 보개면 보개원삼로 575-12,경기도 안성시 보개면 적가리 159번지,37.054927098,127.2912432422,100000,2021-09-30,닭,20210618.0,
안성시,오성농장,산란계,17553.0,,경기도 안성시 원곡면 지문리 24번지 1호,37.047269,127.1433868,8000,2021-04-30,닭,20181129.0,
안성시,오성농장,산란계,17553.0,,경기도 안성시 원곡면 지문리 24번지 1호,37.0472690165,127.1433868157,8000,2021-07-31,닭,20210618.0,
