farm_county,farm_name,farm_address,latitude,longitude,livestock_name,livestock_type,head_count,farm_source,survey_date,date,reference_date,outbreak_date,label_infected
논산시,진성농장,충청남도 논산시 연무읍 황화정리,36.0971618701983,127.112667015041,오리,육용오리,,geocoded,,2022-02-18,2022-02-18,2022-02-19,1
논산시,홍성진,충청남도 논산시 부적면 외성리,36.2132052957622,127.160083797529,오리,산란오리,,geocoded,,2008-04-18,2008-04-18,2008-04-25,1
논산시,홍성진,충청남도 논산시 부적면 외성리,36.2132052957622,127.160083797529,오리,산란오리,,geocoded,,2008-04-19,2008-04-19,2008-04-25,1
논산시,홍성진,충청남도 논산시 부적면 외성리,36.2132052957622,127.160083797529,오리,산란오리,,geocoded,,2008-04-20,2008-04-20,2008-04-25,1
논산시,홍성진,충청남도 논산시 부적면 외성리,36.2132052957622,127.160083797529,오리,산란오리,,geocoded,,2008-04-21,2008-04-21,2008-04-25,1
논산시,홍성진,충청남도 논산시 부적면 외성리,36.2132052957622,127.160083797529,오리,산란오리,,geocoded,,2008-04-22,2008-04-22,2008-04-25,1
논산시,홍성진,충청남도 논산시 부적면 외성리,36.2132052957622,127.160083797529,오리,산란오리,,geocoded,,2008-04-23,2008-04-23,2008-04-25,1
논산시,홍성진,충청남도 논산시 부적면 외성리,36.2132052957622,127.160083797529,오리,산란오리,,geocoded,,2008-04-24,2008-04-24,2008-04-25,1
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2018-01-29,2018-01-29,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2018-01-30,2018-01-30,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2018-01-31,2018-01-31,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2018-02-01,2018-02-01,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2018-02-02,2018-02-02,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2018-02-03,2018-02-03,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2018-02-04,2018-02-04,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2018-02-05,2018-02-05,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2018-02-06,2018-02-06,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2018-02-07,2018-02-07,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2018-02-08,2018-02-08,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2018-02-09,2018-02-09,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2018-02-10,2018-02-10,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2018-02-11,2018-02-11,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2018-02-12,2018-02-12,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2022-02-02,2022-02-02,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2022-02-03,2022-02-03,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2022-02-04,2022-02-04,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2022-02-05,2022-02-05,,0
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2022-02-06,2022-02-06,2022-02-13,1
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2022-02-07,2022-02-07,2022-02-13,1
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2022-02-08,2022-02-08,2022-02-13,1
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2022-02-09,2022-02-09,2022-02-13,1
당진시,거성농장,충청남도 당진시 합덕읍 대전리,36.774335372752,126.757197231651,닭,산란계,,geocoded,,2022-02-10,2022-02-10,2022-02-13,1
