farm_id,city,county,farm_name,farm_address,latitude,longitude,livestock_name,livestock_type,head_count,survey_date,reference_date,outbreak_date,label_infected,humidity,min_temp_7d,precipitation_7d,wind_speed_avg_7d
039cce97ae00f15896161fab718c5079,경기도,안성시,큰오리농장1,경기도 안성시 일죽면 산북1길 45-27,37.0807666313,127.5022354165,오리,오리,9000,2026-02-26,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
02442c93ee402669050cfa5326216677,경기도,안성시,큰오리농장1,경기도 안성시 일죽면 산북리 607번지 2호,37.0813784922,127.5022839786,오리,,9000,2025-04-30,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
f02d3ff350a7e82b8b0ce04aa5d9357b,경기도,안성시,큰오리농장3,"경기도 안성시 일죽면 월정리 1727번지 , 1728번지, 1728-1번지, 1729번지, 1730번지",37.0806544924,127.4584648325,오리,오리,14000,2026-01-31,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
762d2b2e07321f3869db01f5443fb766,경기도,안성시,태양농장,경기도 안성시 보개면 상삼리 872번지 5호 외1 필지,37.0273572,127.3300074,닭,육계,29820,2018-03-14,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
a6622d714de4ce4e7f9165ed9a5982d8,경기도,안성시,텃골축산,경기도 안성시 일죽면 장암로 24-72 (외 3필지),37.0807076854,127.4700951915,닭,산란계,150000,2026-01-31,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
7d11077c661162df42860616dc00d120,경기도,안성시,텃골축산,경기도 안성시 일죽면 장암리 411번지 27호 외 3필지,37.0807076854,127.4700951915,닭,산란계,150000,2021-09-30,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
2278aad54472e8398146730e95b12448,경기도,안성시,판기농장,경기도 안성시 공도읍 진사리 115번지 1호,36.9878318,127.138088,닭,산란계,13000,2019-02-28,2025-12-10,,0,81.0,-10.1,3.2,1.1
a1fca63a2b54e58d75609c69ec0a2b18,경기도,안성시,팔봉농장,경기도 안성시 일죽면 장암리 438번지 3호,37.0756653049,127.4588132872,닭,육계,40000,2021-06-30,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
e8c88c8b176f60680d3e67ebc322b4d4,경기도,안성시,팔봉농장,경기도 안성시 일죽면 장암초교길 123-14,37.0756686540661,127.458808533036,닭,육계,40000,2025-07-31,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
a556ff6c34340f5de53b7fc0c23e4ff1,경기도,안성시,팔상농장,경기도 안성시 일죽면 신흥리 540번지,37.114567,127.4753195,닭,육계,30000,2021-04-30,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
53ddb2ea0f869d4bcc86ccb41d3afb2b,경기도,안성시,팔상농장,경기도 안성시 일죽면 신흥리 840번지,37.123389295,127.4664423361,닭,육계,30000,2021-09-30,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
716c35d4160984d0379f3604e1fb6db2,경기도,안성시,평안농장,경기도 안성시 보개면 신안리 87번지 6호,37.0532170546,127.3134801121,오리,,20000,2021-07-31,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
fdec6f49a8d504d7cfe46942345f9408,경기도,안성시,하나둘셋영농조합법인,경기도 안성시 금광면 금광모산길 42-233,37.0168905259,127.3542994537,닭,산란계,9588,2025-07-31,2025-12-10,,0,81.0,-10.1,3.2,1.1
d32f894a5da9861a1db3804ef640e13e,경기도,안성시,하나둘셋영농조합법인,"경기도 안성시 금광면 오흥리 23번지 1호 외3필지(22-2,23,24-1)",37.0168905259,127.3542994537,닭,산란계,9588,2021-11-30,2025-12-10,,0,81.0,-10.1,3.2,1.1
76309e7d1d841d7b68d8a1f161aab127,경기도,안성시,하늘농장,경기도 안성시 보개면 내방상삼로 168-32,37.0276031833,127.3298816182,닭,육계,60000,2026-01-31,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
79aaa89732f014b0b7d0faded2f69ab5,경기도,안성시,하늘농장,경기도 안성시 보개면 상삼리 872번지 4호 외 1필지,37.0276031833,127.3298816182,닭,육계,60000,2021-07-31,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
9250414c57b8c914febd73930e6e6bca,경기도,안성시,한다리농장,경기도 안성시 일죽면 방초리 1005번지 14호,37.119119663,127.417545725,닭,육계,71000,2021-11-30,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
a28ec7b2663a8d304c40ab843ad973b5,경기도,안성시,한다리농장,경기도 안성시 일죽면 한다리길 94-16,37.119119701737,127.417540947872,닭,육계,71000,2026-01-31,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
d06d8169ff5a4dd26bef9a2f143d983f,경기도,안성시,한미농장,경기도 안성시 미양면 강덕리 50번지,36.9631076,127.2218567,닭,산란계,1400,2018-12-31,2025-12-10,,0,81.0,-10.1,3.2,1.1
7a58949f0d817741d4c8b2759fb9fccc,경기도,안성시,한성농장,경기도 안성시 보개면 양복리 662번지,37.0133267,127.3101266,오리,,13000,2020-05-31,2025-12-10,,0,81.0,-10.1,3.2,1.1
dab79f5c14d8285f74cfd8b5647e0c01,경기도,안성시,한성농장,경기도 안성시 일죽면 산북리 125번지 1호 외 1필지,37.0812425076,127.5132148104,오리,오리,9690,2025-04-30,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
76721c08dcc515bc945fb1b99a20ea86,경기도,안성시,한신농장,경기도 안성시 일죽면 용설로 17-35,37.0791192722,127.4409903989,닭,육계,53000,2025-08-31,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
f0bcfb3438f141252ce4aead67d53f30,경기도,안성시,한신농장,경기도 안성시 일죽면 죽림리 739번지,37.0791192722,127.4409903989,닭,육계,53000,2021-06-30,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
cd1420898365c5c5d4bdc5a6e5cb61e3,경기도,안성시,한울농장,경기도 안성시 보개면 남사당로 429-57 (외 1(보개면 오두리 86)),37.0515123048,127.3082348856,닭,육계,35000,2025-08-31,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
761eaf2807862efc095b2056b8c10380,경기도,안성시,한울농장,경기도 안성시 보개면 신안리 336번지 2호 외 1(보개면 오두리 86),37.0515123048,127.3082348856,닭,육계,35000,2021-07-31,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
baba3785b18147fd3b7b20e9c7abb631,경기도,안성시,해샘찬농장,경기도 안성시 원곡면 반제리 150번지,37.0319131086,127.165152581,닭,산란계,20000,2021-06-30,2025-12-10,,0,77.3,-9.9,3.1,1.9857142857142858
87d6090cfa956a4bc59ba87eaad6245a,경기도,안성시,해샘찬농장,경기도 안성시 원곡면 원당로 243-40,37.0319131086,127.165152581,닭,산란계,20000,2026-01-31,2025-12-10,,0,77.3,-9.9,3.1,1.9857142857142858
11e24904d5cc9847a4d3682bbee46d61,경기도,안성시,헌식농장,경기도 안성시 미양면 구수리 45번지 3호 (외1필지),36.9731211193,127.2578180565,닭,육계,36500,2025-04-30,2025-12-10,,0,81.0,-10.1,3.2,1.1
c9b11a536c3506a0efaee7f2f4cb4575,경기도,안성시,현수농장,경기도 안성시 배티로 1009-44 (현수동),36.9936362519,127.2900510814,닭,육계,65000,2025-04-30,2025-12-10,,0,81.0,-10.1,3.2,1.1
5e52d504fa596c5af951de63b8dcebb5,경기도,안성시,현수농장,경기도 안성시 현수동 291번지,36.9936362519,127.2900510814,닭,육계,65000,2021-06-30,2025-12-10,,0,81.0,-10.1,3.2,1.1
c83c0b3159c3e0a5406033c821d482e6,경기도,안성시,현수농장,경기도 안성시 현수동 291번지 0호,36.9935272,127.2897932,오리,,19341,2019-06-30,2025-12-10,,0,81.0,-10.1,3.2,1.1
1063e894639618bdfd53890e2bea5f3a,경기도,안성시,현풍농장,경기도 안성시 보개면 남풍리 939번지,37.0782686,127.3091514,닭,육계,30000,2019-05-31,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
8ad9b0f7b9fd96418620b2e8a3e880a4,경기도,안성시,형은농장,경기도 안성시 대덕면 능말길 43-98,37.0491066559,127.2146726667,닭,종계,24200,2025-07-31,2025-12-10,,0,77.3,-9.9,3.1,1.9857142857142858
9db029f680140b03e5e09ec51dcdcf05,경기도,안성시,형은농장,경기도 안성시 대덕면 무능리 309번지,37.0491066559,127.2146726667,닭,육계,24200,2021-09-30,2025-12-10,,0,77.3,-9.9,3.1,1.9857142857142858
9dc88622b48e287e1c9353aba2dba1e2,경기도,안성시,혜림농장,경기도 안성시 대덕면 죽리 680번지 1호,36.98589,127.2047142,닭,산란계,45000,2018-09-30,2025-12-10,,0,81.0,-10.1,3.2,1.1
e4aa658d342c3c195971e3816d9edbf9,경기도,안성시,혜성농장,경기도 안성시 보개면 이전봉산길 29-46,37.0536326326,127.288187642,닭,육계,30000,2025-08-31,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
da280b649585a17aaffe2e3f02b605ec,경기도,안성시,혜성농장,경기도 안성시 보개면 적가리 173번지,37.0536326326,127.288187642,닭,육계,30000,2021-07-31,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
efe7463823d077a620d026cfa8bdabb2,경기도,안성시,호반농장,경기도 안성시 미양면 정동리 506번지 17호 외1필지(506-18),36.9782308769,127.1981737946,오리,,10500,2021-07-31,2025-12-10,,0,81.0,-10.1,3.2,1.1
a79b5d6604094a7ed8cd560296641a2a,경기도,안성시,호야2농장,경기도 안성시 고삼면 대갈리 293번지 2호,37.072230475,127.2474123711,닭,육계,30000,2021-07-31,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
b10a3211298b0ce105221a78946df4c7,경기도,안성시,호야2농장,경기도 안성시 고삼면 윗갈미길 65,37.0722339201431,127.247408011186,닭,육계,30000,2026-01-31,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
fcfe7e0a9e230b64a8a90987bd77c27d,경기도,안성시,호야농장,경기도 안성시 고삼면 대갈리 648번지 4호,37.069495202,127.2498062711,닭,육계,70000,2021-11-30,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
0af9ce3aaf7bd58d7a1e7be275158cc6,경기도,안성시,호야농장,경기도 안성시 고삼면 신창길 229-11,37.0695003671613,127.249805608975,닭,육계,70000,2025-07-31,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
cd5ff8b7cee34bccc2230ac83694d69b,경기도,안성시,호일농장,경기도 안성시 미양면 계륵리 산 28번지,36.985446317,127.2574367934,닭,종계,30900,2026-02-26,2025-12-10,,0,81.0,-10.1,3.2,1.1
a4cc1819bae49c29e70286c3ba20b8f5,경기도,안성시,황아농장,경기도 안성시 미양면 강덕리 74번지,36.9557834274,127.227376879,오리,오리,25337,2021-06-30,2025-12-10,,0,81.0,-10.1,3.2,1.1
eb1b4445d39ef2490b644a5560438758,경기도,안성시,효성1농장,경기도 안성시 보개면 이전리 416번지 1호,37.0574112,127.2865933,닭,육계,60000,2019-02-28,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
0ae5890beee8855c3f4718fbfbf34620,경기도,안성시,효성농장,경기도 안성시 보개면 이전리 416번지 1호,37.0574342628,127.2868386321,닭,육계,47000,2021-07-31,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
4e530d3f4652e8674fb101e065d2a556,경기도,안성시,효원농장,경기도 안성시 미양면 보체리 316번지 3호,36.9649307817,127.2383646103,닭,육계,140000,2021-09-30,2025-12-10,,0,81.0,-10.1,3.2,1.1
2fcb5eaab0f83b934ef32231e20fad8d,경기도,안성시,효원농장,경기도 안성시 미양면 보체리 316번지 5호 외 7필지,36.9649307817,127.2383646103,닭,육계,140000,2021-09-30,2025-12-10,,0,81.0,-10.1,3.2,1.1
d142606871056a6a0cfe9bc33273eff1,경기도,안성시,효원농장,경기도 안성시 미양면 협동단지길 158-68,36.9649307817,127.2383646103,닭,육계,140000,2025-07-31,2025-12-10,,0,81.0,-10.1,3.2,1.1
e7b072d0a8b97e4965a4aa5587e8354e,경기도,안성시,흥안농장,경기도 안성시 일죽면 능국리 674번지,37.1128017285,127.4883504568,닭,육계,32000,2021-09-30,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
f30c8ef6d710c668a05a58ac81b64257,경기도,안성시,희영농장,경기도 안성시 보개면 가래미길 92-6,37.0285895218817,127.328818420378,오리,오리,7500,2026-02-26,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
1373f7b7f9fa06cfbfa2f42348683035,경기도,안성시,희영농장,경기도 안성시 보개면 상삼리 871번지 6호,37.0285932416,127.3288225519,오리,,7500,2026-01-31,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
c857396c62167c1c42a53cadd680b21a,경기도,안성시,희영농장,경기도 안성시 삼죽면 기솔리 436번지 외 1필지(437),37.0407737381,127.3429463956,오리,오리,6000,2026-02-26,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
837e826a6e1055bdc4f15864e26c2162,경기도,안성시,희영농장,경기도 안성시 삼죽면 기솔리 440번지 1호 외 1필지(440-2),37.0410239828,127.3417601432,오리,,6000,2021-09-30,2025-12-10,,0,83.4,-10.8,4.0,0.9714285714285714
