farm_id,farm_code,name,address,lat,lng,livestock_type,livestock_count,livestock_unit,created_at,updated_at
a556ff6c34340f5de53b7fc0c23e4ff1,ANSEONG-297,팔상농장,경기도 안성시 일죽면 신흥리 540번지,37.114567,127.4753195,닭-육계,30000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
53ddb2ea0f869d4bcc86ccb41d3afb2b,ANSEONG-298,팔상농장,경기도 안성시 일죽면 신흥리 840번지,37.123389295,127.4664423361,닭-육계,30000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
716c35d4160984d0379f3604e1fb6db2,ANSEONG-299,평안농장,경기도 안성시 보개면 신안리 87번지 6호,37.0532170546,127.3134801121,오리,20000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
fdec6f49a8d504d7cfe46942345f9408,ANSEONG-300,하나둘셋영농조합법인,경기도 안성시 금광면 금광모산길 42-233,37.0168905259,127.3542994537,닭-산란계,9588,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
d32f894a5da9861a1db3804ef640e13e,ANSEONG-301,하나둘셋영농조합법인,"경기도 안성시 금광면 오흥리 23번지 1호 외3필지(22-2,23,24-1)",37.0168905259,127.3542994537,닭-산란계,9588,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
76309e7d1d841d7b68d8a1f161aab127,ANSEONG-302,하늘농장,경기도 안성시 보개면 내방상삼로 168-32,37.0276031833,127.3298816182,닭-육계,60000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
79aaa89732f014b0b7d0faded2f69ab5,ANSEONG-303,하늘농장,경기도 안성시 보개면 상삼리 872번지 4호 외 1필지,37.0276031833,127.3298816182,닭-육계,60000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
9250414c57b8c914febd73930e6e6bca,ANSEONG-304,한다리농장,경기도 안성시 일죽면 방초리 1005번지 14호,37.119119663,127.417545725,닭-육계,71000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
a28ec7b2663a8d304c40ab843ad973b5,ANSEONG-305,한다리농장,경기도 안성시 일죽면 한다리길 94-16,37.119119701737,127.417540947872,닭-육계,71000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
d06d8169ff5a4dd26bef9a2f143d983f,ANSEONG-306,한미농장,경기도 안성시 미양면 강덕리 50번지,36.9631076,127.2218567,닭-산란계,1400,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
7a58949f0d817741d4c8b2759fb9fccc,ANSEONG-307,한성농장,경기도 안성시 보개면 양복리 662번지,37.0133267,127.3101266,오리,13000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
dab79f5c14d8285f74cfd8b5647e0c01,ANSEONG-308,한성농장,경기도 안성시 일죽면 산북리 125번지 1호 외 1필지,37.0812425076,127.5132148104,오리,9690,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
76721c08dcc515bc945fb1b99a20ea86,ANSEONG-309,한신농장,경기도 안성시 일죽면 용설로 17-35,37.0791192722,127.4409903989,닭-육계,53000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
f0bcfb3438f141252ce4aead67d53f30,ANSEONG-310,한신농장,경기도 안성시 일죽면 죽림리 739번지,37.0791192722,127.4409903989,닭-육계,53000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
cd1420898365c5c5d4bdc5a6e5cb61e3,ANSEONG-311,한울농장,경기도 안성시 보개면 남사당로 429-57 (외 1(보개면 오두리 86)),37.0515123048,127.3082348856,닭-육계,35000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
761eaf2807862efc095b2056b8c10380,ANSEONG-312,한울농장,경기도 안성시 보개면 신안리 336번지 2호 외 1(보개면 오두리 86),37.0515123048,127.3082348856,닭-육계,35000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
baba3785b18147fd3b7b20e9c7abb631,ANSEONG-313,해샘찬농장,경기도 안성시 원곡면 반제리 150번지,37.0319131086,127.165152581,닭-산란계,20000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
87d6090cfa956a4bc59ba87eaad6245a,ANSEONG-314,해샘찬농장,경기도 안성시 원곡면 원당로 243-40,37.0319131086,127.165152581,닭-산란계,20000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
11e24904d5cc9847a4d3682bbee46d61,ANSEONG-315,헌식농장,경기도 안성시 미양면 구수리 45번지 3호 (외1필지),36.9731211193,127.2578180565,닭-육계,36500,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
c9b11a536c3506a0efaee7f2f4cb4575,ANSEONG-316,현수농장,경기도 안성시 배티로 1009-44 (현수동),36.9936362519,127.2900510814,닭-육계,65000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
5e52d504fa596c5af951de63b8dcebb5,ANSEONG-317,현수농장,경기도 안성시 현수동 291번지,36.9936362519,127.2900510814,닭-육계,65000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
c83c0b3159c3e0a5406033c821d482e6,ANSEONG-318,현수농장,경기도 안성시 현수동 291번지 0호,36.9935272,127.2897932,오리,19341,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
1063e894639618bdfd53890e2bea5f3a,ANSEONG-319,현풍농장,경기도 안성시 보개면 남풍리 939번지,37.0782686,127.3091514,닭-육계,30000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
8ad9b0f7b9fd96418620b2e8a3e880a4,ANSEONG-320,형은농장,경기도 안성시 대덕면 능말길 43-98,37.0491066559,127.2146726667,닭-종계,24200,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
9db029f680140b03e5e09ec51dcdcf05,ANSEONG-321,형은농장,경기도 안성시 대덕면 무능리 309번지,37.0491066559,127.2146726667,닭-육계,24200,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
9dc88622b48e287e1c9353aba2dba1e2,ANSEONG-322,혜림농장,경기도 안성시 대덕면 죽리 680번지 1호,36.98589,127.2047142,닭-산란계,45000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
e4aa658d342c3c195971e3816d9edbf9,ANSEONG-323,혜성농장,경기도 안성시 보개면 이전봉산길 29-46,37.0536326326,127.288187642,닭-육계,30000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
da280b649585a17aaffe2e3f02b605ec,ANSEONG-324,혜성농장,경기도 안성시 보개면 적가리 173번지,37.0536326326,127.288187642,닭-육계,30000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
efe7463823d077a620d026cfa8bdabb2,ANSEONG-325,호반농장,경기도 안성시 미양면 정동리 506번지 17호 외1필지(506-18),36.9782308769,127.1981737946,오리,10500,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
a79b5d6604094a7ed8cd560296641a2a,ANSEONG-326,호야2농장,경기도 안성시 고삼면 대갈리 293번지 2호,37.072230475,127.2474123711,닭-육계,30000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
b10a3211298b0ce105221a78946df4c7,ANSEONG-327,호야2농장,경기도 안성시 고삼면 윗갈미길 65,37.0722339201431,127.247408011186,닭-육계,30000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
fcfe7e0a9e230b64a8a90987bd77c27d,ANSEONG-328,호야농장,경기도 안성시 고삼면 대갈리 648번지 4호,37.069495202,127.2498062711,닭-육계,70000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
0af9ce3aaf7bd58d7a1e7be275158cc6,ANSEONG-329,호야농장,경기도 안성시 고삼면 신창길 229-11,37.0695003671613,127.249805608975,닭-육계,70000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
cd5ff8b7cee34bccc2230ac83694d69b,ANSEONG-330,호일농장,경기도 안성시 미양면 계륵리 산 28번지,36.985446317,127.2574367934,닭-종계,30900,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
a4cc1819bae49c29e70286c3ba20b8f5,ANSEONG-331,황아농장,경기도 안성시 미양면 강덕리 74번지,36.9557834274,127.227376879,오리,25337,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
eb1b4445d39ef2490b644a5560438758,ANSEONG-332,효성1농장,경기도 안성시 보개면 이전리 416번지 1호,37.0574112,127.2865933,닭-육계,60000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
0ae5890beee8855c3f4718fbfbf34620,ANSEONG-333,효성농장,경기도 안성시 보개면 이전리 416번지 1호,37.0574342628,127.2868386321,닭-육계,47000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
4e530d3f4652e8674fb101e065d2a556,ANSEONG-334,효원농장,경기도 안성시 미양면 보체리 316번지 3호,36.9649307817,127.2383646103,닭-육계,140000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
2fcb5eaab0f83b934ef32231e20fad8d,ANSEONG-335,효원농장,경기도 안성시 미양면 보체리 316번지 5호 외 7필지,36.9649307817,127.2383646103,닭-육계,140000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
d142606871056a6a0cfe9bc33273eff1,ANSEONG-336,효원농장,경기도 안성시 미양면 협동단지길 158-68,36.9649307817,127.2383646103,닭-육계,140000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
e7b072d0a8b97e4965a4aa5587e8354e,ANSEONG-337,흥안농장,경기도 안성시 일죽면 능국리 674번지,37.1128017285,127.4883504568,닭-육계,32000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
f30c8ef6d710c668a05a58ac81b64257,ANSEONG-338,희영농장,경기도 안성시 보개면 가래미길 92-6,37.0285895218817,127.328818420378,오리,7500,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
1373f7b7f9fa06cfbfa2f42348683035,ANSEONG-339,희영농장,경기도 안성시 보개면 상삼리 871번지 6호,37.0285932416,127.3288225519,오리,7500,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
c857396c62167c1c42a53cadd680b21a,ANSEONG-340,희영농장,경기도 안성시 삼죽면 기솔리 436번지 외 1필지(437),37.0407737381,127.3429463956,오리,6000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
837e826a6e1055bdc4f15864e26c2162,ANSEONG-341,희영농장,경기도 안성시 삼죽면 기솔리 440번지 1호 외 1필지(440-2),37.0410239828,127.3417601432,오리,6000,마리,2026-07-03 22:48:34+09:00,2026-07-03 22:50:53+09:00
